"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG15","SG93","SG102","SG2","SG10","SG9","SG118","SG81","SG5","SG101","SG65","SG107","SG109","SG3","SG66","SG12","SG27","SG6","SG91","SG82","SG11","SG16","SG131","SG79","SG1","SG64","SG4","SG13","SG14","SG46","SG108","SG78","SG7","SG80","SG8","up","down"
"459","PGEN_.00g181310",26.1126527887132,4.57204576755075,1.3388563684195,3.41488891220497,0.000638080292392391,0.0224686977034098,11,22,3,41,45,35,32,13,8,19,48,20,18,6,4,63,16,11,16,6,93,20,0,21,26,2,26,3,16,22,8,12,172,8,44,TRUE,FALSE
"460","PGEN_.00g263590",28.8794797855751,5.11456629380625,1.22131643658853,4.18774867887035,2.81735246068703e-05,0.00327991573714065,13,4,0,50,51,41,68,13,7,6,25,83,16,19,32,100,10,14,36,9,42,16,8,5,48,19,6,14,14,29,8,11,170,6,54,TRUE,FALSE
"461","PGEN_.00g146090",28.8022864442934,2.75108004651239,0.888029109648185,3.09796156074467,0.00194856701099478,0.046565959867044,16,36,16,36,72,19,30,21,10,25,29,19,37,13,27,61,4,18,27,11,84,16,24,42,25,10,32,6,23,30,19,21,95,20,57,TRUE,FALSE
"462","PGEN_.00g003940",40.3066362782131,3.97561132241322,1.19196506256847,3.33534215662872,0.000851945037921488,0.0280291722802385,10,29,6,35,91,53,65,22,10,55,40,19,24,6,26,105,60,13,27,18,163,22,10,47,34,18,23,13,14,41,16,13,174,10,51,TRUE,FALSE
"463","PGEN_.00g291230",221.942017445125,-7.8650437601603,1.65448202908772,-4.75378010874924,1.99648174323831e-06,0.00078112995692764,18,89,395,10,25,116,78,102,307,83,10,44,503,74,219,26,900,531,17,230,26,9,325,68,149,29,25,1271,28,10,25,19,9,368,124,FALSE,TRUE
"464","PGEN_.00g046530",49.9225327182566,-0.930219345542383,0.299952875662978,-3.1012182946616,0.00192726154418612,0.0464865263374618,58,63,52,57,39,33,80,53,59,40,66,64,50,30,31,61,31,65,48,49,43,67,69,38,43,49,50,40,40,54,74,45,55,47,70,FALSE,TRUE
"465","PGEN_.00g209970",139.953754907888,6.46194159567267,1.81726947721227,3.5558521599039,0.000376755907171275,0.0169968971703731,22,517,3,48,265,35,155,34,60,8,289,26,13,6,165,47,20,71,3506,13,5,31,8,15,90,6,15,7,11,22,10,251,22,14,22,TRUE,FALSE
"466","PGEN_.00g145960",100.082859147564,-1.11419928088898,0.359498771908827,-3.09931317699064,0.00193969865969928,0.046565959867044,112,130,132,108,66,58,116,106,129,64,121,127,96,60,65,108,100,92,178,175,57,137,88,95,85,116,101,46,123,117,116,89,83,119,117,FALSE,TRUE
"467","PGEN_.00g078540",112.689024455972,6.47859936140735,1.37809775418907,4.70111742197827,2.58741666188831e-06,0.000843423905585248,26,53,12,141,153,327,105,21,12,34,92,164,44,20,72,136,61,27,60,14,803,38,2,62,226,70,86,30,62,79,40,40,525,17,55,TRUE,FALSE
"468","PGEN_.00g227430",24.3613293734145,-2.14724900415891,0.611356957921251,-3.51226722185356,0.000444301024344941,0.0185678768745474,37,36,30,16,13,12,33,18,24,11,12,32,34,21,32,18,18,32,17,37,8,26,49,31,26,21,42,11,14,16,34,44,9,46,17,FALSE,TRUE
"469","PGEN_.00g127580",82.6586824590795,7.02206929711731,1.23736523951255,5.6750174264501,1.38674537974482e-08,3.06664624985153e-05,8,17,22,90,144,145,7,9,153,236,128,52,115,106,70,101,64,23,229,4,251,72,11,201,101,136,6,4,8,90,8,24,162,8,34,TRUE,FALSE
"470","PGEN_.00g117560",10.1232646351241,11.722819235047,2.04070829538324,5.74448551101981,9.22008896602135e-09,3.06664624985153e-05,0,0,0,7,9,38,0,0,8,53,4,14,5,9,25,7,12,4,22,0,43,2,0,8,20,16,0,0,0,10,0,0,14,0,4,TRUE,FALSE
"471","PGEN_.00g298200",142.930116029281,3.1730270824707,1.03267367692109,3.07263286881783,0.00212179351335575,0.0490031218499509,83,134,28,162,599,100,226,73,119,176,231,99,108,42,101,249,74,62,86,49,600,120,32,110,88,44,139,53,117,129,78,85,392,52,161,TRUE,FALSE
"472","PGEN_.00g086190",9.38851046096254,4.1837812376048,1.19330212476781,3.50605362277293,0.000454803583776036,0.0187323252249126,2,9,3,14,21,11,9,5,3,4,7,6,7,4,3,28,8,5,9,5,32,4,1,3,10,13,7,5,2,7,5,5,50,1,16,TRUE,FALSE
"473","PGEN_.00g281730",15.2979584675987,4.36238177129298,1.25234976260123,3.48335736674073,0.000495166897923794,0.0196158303417103,8,21,0,12,28,35,14,7,6,9,19,18,9,6,5,20,13,5,8,3,63,14,5,9,15,3,8,0,5,31,9,8,64,11,41,TRUE,FALSE
"474","PGEN_.00g201060",34.1547343502759,3.9804684516385,1.06745615479608,3.7289292246377,0.000192295146816624,0.0118306054638539,10,18,6,46,98,42,32,7,17,26,40,24,35,19,20,99,30,16,27,12,40,24,2,48,35,15,25,19,20,40,16,14,209,15,44,TRUE,FALSE
"475","PGEN_.00g237580",58.0745561682563,4.98071811198175,1.28319234208335,3.88150548334415,0.000103811810881699,0.00779203256808755,17,34,12,54,73,152,66,14,15,38,47,55,29,8,32,83,49,9,53,19,236,25,4,37,114,12,57,12,40,36,22,34,387,15,53,TRUE,FALSE
"476","PGEN_.00g282190",14.4825982633077,5.61184141624214,1.21405672720511,4.62238813927681,3.79347378783883e-06,0.00105501115859141,5,4,2,18,25,45,8,5,7,17,13,11,6,3,4,38,19,4,18,4,34,7,2,6,19,5,5,2,5,16,9,11,89,3,26,TRUE,FALSE
"477","PGEN_.00g348440",15.320749131053,4.42447868493511,1.18878962211807,3.7218348836626,0.00019778034173083,0.0118306054638539,9,15,1,17,32,14,21,4,4,14,28,7,12,2,5,45,9,3,15,6,43,10,6,18,8,3,8,1,8,29,11,11,91,8,30,TRUE,FALSE
"478","PGEN_.00g003860",12.3863940048162,4.45140995218198,1.26333618320831,3.52353554924502,0.000425829968927272,0.0181958581104541,2,3,0,14,19,47,15,10,4,2,5,30,4,5,4,24,5,3,6,7,54,9,8,7,21,5,9,6,9,5,7,18,37,7,13,TRUE,FALSE
"479","PGEN_.00g024970",38.671621262812,4.46769313317309,1.3398217100728,3.33454302134748,0.000854396827321658,0.0280291722802385,19,22,3,59,115,41,47,7,11,20,31,24,13,11,10,127,41,17,17,9,113,17,0,17,28,11,28,16,22,47,28,23,260,14,72,TRUE,FALSE
"480","PGEN_.00g268580",40.743315768575,2.73173223406766,0.79855683307722,3.42083633990207,0.000624288881347321,0.0222578495227862,23,40,26,46,92,28,30,19,18,63,51,29,31,22,44,108,29,18,33,35,127,43,17,38,45,36,42,18,31,42,19,17,112,26,32,TRUE,FALSE
"481","PGEN_.00g059790",15.5953007659415,5.2856908634055,1.58271867845502,3.33962752531939,0.000838908242935543,0.02790409371327,4,12,0,19,43,2,16,8,3,8,36,3,11,5,2,43,12,2,15,5,31,8,0,14,5,2,5,0,10,25,9,4,149,5,35,TRUE,FALSE
"482","PGEN_.00g216730",20.7365625900455,6.22086593030072,1.42892558165,4.3535268807473,1.33964660333717e-05,0.00221507653586576,1,1,4,49,47,46,4,0,6,2,28,32,17,7,17,36,9,9,33,14,19,35,4,7,3,10,2,10,13,12,17,15,206,1,9,TRUE,FALSE
"483","PGEN_.00g127500",371.444336945351,1.07711442328969,0.306664016968807,3.51235998907315,0.000444145953226704,0.0185678768745474,469,487,285,456,560,390,405,221,380,415,577,423,232,278,416,601,186,271,532,300,459,408,339,283,338,397,402,248,351,472,320,314,518,277,554,TRUE,FALSE
"484","PGEN_.00g047760",126.262841430417,-0.860655773377911,0.267798688221562,-3.21381624045092,0.00130983470887677,0.0365376630649756,136,174,116,158,110,103,142,133,166,74,122,152,109,119,83,133,92,129,159,135,104,188,157,91,135,157,146,92,140,142,164,92,104,147,163,FALSE,TRUE
"485","PGEN_.00g164550",53.0426351989281,4.82410494958098,1.30607476303815,3.69359020333515,0.000221110026377243,0.0128633215359826,24,15,3,47,11,301,30,6,10,49,43,220,5,25,72,28,39,12,40,17,54,17,3,26,230,37,34,77,79,75,32,23,109,6,12,TRUE,FALSE
"486","PGEN_.00g319130",80.9966093844722,-3.80162045835725,1.1211541476256,-3.39080978865251,0.000696864477574451,0.0240925055292331,85,33,68,46,84,91,33,52,474,77,29,13,111,22,24,49,122,369,35,80,60,65,71,24,51,29,37,122,25,18,42,50,49,39,85,FALSE,TRUE
"487","PGEN_.00g281950",102.282404025064,3.62678461421188,0.974309943964368,3.72241362892681,0.000197327418773611,0.0118306054638539,39,73,35,168,159,214,128,79,34,82,86,139,50,28,48,271,103,23,106,45,240,44,41,101,79,48,60,26,78,117,68,63,504,67,142,TRUE,FALSE
"488","PGEN_.00g283620",5.17748832196983,3.85988765947998,1.16205251492915,3.32161206992898,0.000894990321952192,0.0286824286043611,3,0,3,7,11,6,6,2,3,1,6,5,4,6,9,9,0,4,3,4,18,2,2,9,5,3,4,4,4,3,0,2,21,3,7,TRUE,FALSE
"489","PGEN_.00g158570",57.6174111057342,4.52047607687825,1.17370827760307,3.85144772609929,0.00011742159669622,0.00826952467103191,11,26,16,64,125,176,102,14,24,43,46,56,40,42,26,99,47,34,26,26,121,30,2,34,110,47,35,23,17,38,17,30,333,11,55,TRUE,FALSE
"490","PGEN_.00g139980",20.2166093123933,-4.35624280246414,1.37836767170898,-3.16043599387601,0.00157533212872444,0.0406725918041326,11,6,10,9,5,29,2,11,89,10,9,4,28,14,10,3,7,69,5,14,20,10,30,6,23,7,6,107,13,5,12,8,8,20,16,FALSE,TRUE
"491","PGEN_.00g227770",116.638585275427,4.62073770834827,1.33198501210829,3.46906133803598,0.000522280197495108,0.0201989653329549,34,118,15,187,214,149,150,22,39,60,198,107,47,19,5,313,63,19,71,48,311,65,9,64,103,10,106,54,92,227,53,71,899,18,135,TRUE,FALSE
"492","PGEN_.00g333990",154.028432653082,-2.1399854753436,0.664724062885127,-3.21935912182168,0.00128477472754659,0.0363721956987073,120,84,192,123,196,108,100,154,413,149,164,82,337,95,73,133,178,255,190,123,137,186,155,122,128,80,183,168,176,108,144,76,124,111,105,FALSE,TRUE
"493","PGEN_.00g200730",8.54371131415231,2.22600419301301,0.710594657858823,3.1325934812407,0.0017326924121606,0.0433515081805708,4,14,4,20,5,4,4,8,5,12,13,20,4,3,11,14,2,2,14,6,8,4,12,7,11,11,9,4,7,10,13,20,17,9,10,TRUE,FALSE
"494","PGEN_.00g157320",927.424143984124,-4.21268223699059,1.02093392002236,-4.12630254943269,3.68642225841129e-05,0.00409938205584975,518,876,810,397,595,815,431,885,4975,1139,344,237,1231,286,496,422,2403,1818,476,536,978,709,1418,368,520,489,348,1509,565,264,671,258,456,1152,604,FALSE,TRUE
"495","PGEN_.00g212830",51.6968927667369,-3.61050748724724,1.07361662315112,-3.3629392554022,0.000771173308606542,0.026239149928687,23,58,75,17,21,140,18,73,91,41,30,20,81,5,17,23,139,126,26,29,36,28,80,21,55,49,55,86,58,18,25,11,15,39,27,FALSE,TRUE
"496","PGEN_.00g258130",18.7492672281677,5.5614443134551,1.53390215950909,3.62568386710857,0.000288197751253463,0.0145488855931449,4,14,4,15,55,11,20,2,1,9,23,5,16,2,4,37,0,5,8,12,90,15,0,23,13,11,20,2,12,26,4,6,142,4,33,TRUE,FALSE
"497","PGEN_.00g019450",224.156562303016,3.87583939884242,0.984092208096507,3.93849211177,8.19952893644959e-05,0.00677887142289518,61,206,68,243,305,250,219,70,87,132,234,264,102,134,189,351,219,107,168,73,1214,161,49,225,186,135,147,107,100,316,149,111,884,92,212,TRUE,FALSE
"498","PGEN_.00g014020",28.6317894107476,2.80956862039525,0.815804297289021,3.4439247620191,0.000573335224171332,0.021260952149481,58,23,29,42,90,19,47,23,7,19,63,30,16,24,20,62,5,9,28,12,52,28,15,30,25,18,39,3,21,53,19,24,64,8,36,TRUE,FALSE
"499","PGEN_.00g249670",23.8396810395895,-4.16375313241559,1.16430684053703,-3.5761647938915,0.000348671902995084,0.0165749905886288,14,17,9,14,16,49,9,17,84,12,8,11,24,9,3,13,27,144,13,18,13,16,26,4,12,11,15,59,20,3,12,15,14,24,23,FALSE,TRUE
"500","PGEN_.00g276360",38.0399172396583,4.32504436390807,1.17316699946325,3.68663998040079,0.000227234472730445,0.0130277291426213,7,27,4,43,52,58,57,24,13,16,33,43,17,18,16,104,45,12,39,7,117,16,6,35,42,18,19,18,19,55,10,14,229,10,61,TRUE,FALSE
"501","PGEN_.00g197160",7.04831870503081,-2.34133737213541,0.702985812217029,-3.33056134483206,0.000866710639099223,0.0282522905185229,14,9,7,2,6,2,5,5,12,4,12,5,6,5,2,7,7,11,12,12,4,11,13,5,5,7,7,8,5,4,9,9,5,11,4,FALSE,TRUE
"502","PGEN_.00g059950",24.0037592500639,-7.65560453339816,1.85506441656316,-4.12686722091384,3.67738576003356e-05,0.00409938205584975,20,50,2,12,4,4,94,20,19,11,1,3,2,8,5,4,187,128,2,4,2,2,2,8,2,1,50,9,0,0,2,20,1,8,19,FALSE,TRUE
"503","PGEN_.00g083800",6.58577573081552,3.3090703127125,1.07979457266824,3.06453690032501,0.0021800727879888,0.0495467140202474,4,5,3,11,10,9,4,2,2,10,12,6,5,2,2,16,2,0,13,11,14,11,4,7,2,4,5,0,7,5,6,4,30,3,10,TRUE,FALSE
