"","Row.names","log2FoldChange","padj","up","down","Day_Trmt"
"610","PGEN_.00g319130",-3.80162045835725,0.0240925055292331,FALSE,TRUE,"Day14_Primary_AvM"
"611","PGEN_.00g281950",3.62678461421188,0.0118306054638539,TRUE,FALSE,"Day14_Primary_AvM"
"612","PGEN_.00g283620",3.85988765947998,0.0286824286043611,TRUE,FALSE,"Day14_Primary_AvM"
"613","PGEN_.00g158570",4.52047607687825,0.00826952467103191,TRUE,FALSE,"Day14_Primary_AvM"
"614","PGEN_.00g139980",-4.35624280246414,0.0406725918041326,FALSE,TRUE,"Day14_Primary_AvM"
"615","PGEN_.00g227770",4.62073770834827,0.0201989653329549,TRUE,FALSE,"Day14_Primary_AvM"
"616","PGEN_.00g333990",-2.1399854753436,0.0363721956987073,FALSE,TRUE,"Day14_Primary_AvM"
"617","PGEN_.00g200730",2.22600419301301,0.0433515081805708,TRUE,FALSE,"Day14_Primary_AvM"
"618","PGEN_.00g157320",-4.21268223699059,0.00409938205584975,FALSE,TRUE,"Day14_Primary_AvM"
"619","PGEN_.00g212830",-3.61050748724724,0.026239149928687,FALSE,TRUE,"Day14_Primary_AvM"
"620","PGEN_.00g258130",5.5614443134551,0.0145488855931449,TRUE,FALSE,"Day14_Primary_AvM"
"621","PGEN_.00g019450",3.87583939884242,0.00677887142289518,TRUE,FALSE,"Day14_Primary_AvM"
"622","PGEN_.00g014020",2.80956862039525,0.021260952149481,TRUE,FALSE,"Day14_Primary_AvM"
"623","PGEN_.00g249670",-4.16375313241559,0.0165749905886288,FALSE,TRUE,"Day14_Primary_AvM"
"624","PGEN_.00g276360",4.32504436390807,0.0130277291426213,TRUE,FALSE,"Day14_Primary_AvM"
"625","PGEN_.00g197160",-2.34133737213541,0.0282522905185229,FALSE,TRUE,"Day14_Primary_AvM"
"626","PGEN_.00g059950",-7.65560453339816,0.00409938205584975,FALSE,TRUE,"Day14_Primary_AvM"
"627","PGEN_.00g083800",3.3090703127125,0.0495467140202474,TRUE,FALSE,"Day14_Primary_AvM"
"628","PGEN_.00g029510",-3.86387421140239,0.0347963733207401,FALSE,TRUE,"Day21_Primary_AvM"
"629","PGEN_.00g295020",-17.5852136817964,0.000665970866176517,FALSE,TRUE,"Day21_Primary_AvM"
"630","PGEN_.00g139900",-8.04579928199556,0.0372747238103327,FALSE,TRUE,"Day21_Primary_AvM"
"631","PGEN_.00g009930",7.93081733686278,0.0145356517880933,TRUE,FALSE,"Day21_Primary_AvM"
"632","PGEN_.00g064390",6.97106266881207,0.0232764549657972,TRUE,FALSE,"Day21_Primary_AvM"
"633","PGEN_.00g205860",5.60262040533403,0.0372747238103327,TRUE,FALSE,"Day21_Primary_AvM"
"634","PGEN_.00g116940",6.32551636820022,0.0372747238103327,TRUE,FALSE,"Day21_Primary_AvM"
"635","PGEN_.00g306170",5.45656328718158,0.00628578598005162,TRUE,FALSE,"Day21_Primary_AvM"
"636","PGEN_.00g209570",7.00880180044368,0.013991116056811,TRUE,FALSE,"Day21_Primary_AvM"
"637","PGEN_.00g316680",-7.03685017059617,0.0219624624893569,FALSE,TRUE,"Day21_Primary_AvM"
"638","PGEN_.00g076210",4.58969189119602,0.0118007003364811,TRUE,FALSE,"Day21_Primary_AvM"
"639","PGEN_.00g156840",8.5712540293632,0.001050335494012,TRUE,FALSE,"Day21_Primary_AvM"
"640","PGEN_.00g288580",-17.6468583001616,0.00102379517411826,FALSE,TRUE,"Day21_Primary_AvM"
"641","PGEN_.00g145490",9.1124708497819,0.00166312884700972,TRUE,FALSE,"Day21_Primary_AvM"
"642","PGEN_.00g074890",3.99140605519659,0.0268083115699196,TRUE,FALSE,"Day21_Primary_AvM"
"643","PGEN_.00g199810",6.04473228970668,0.0303079173330245,TRUE,FALSE,"Day21_Primary_AvM"
"644","PGEN_.00g130320",-11.9118100368544,0.0307242013395659,FALSE,TRUE,"Day21_Primary_AvM"
"645","PGEN_.00g318520",-7.08541818440599,0.0253125437718593,FALSE,TRUE,"Day21_Primary_AvM"
"646","PGEN_.00g236660",10.3217951314298,0.00679535691724975,TRUE,FALSE,"Day21_Primary_AvM"
"647","PGEN_.00g168590",-12.2388453926899,1.21227463450712e-05,FALSE,TRUE,"Day21_Primary_AvM"
"648","PGEN_.00g108630",-23.1687102512066,0.0291091384579513,FALSE,TRUE,"Day21_Primary_AvM"
"649","PGEN_.00g178500",7.42762690888506,0.00845426350429495,TRUE,FALSE,"Day21_Primary_AvM"
"650","PGEN_.00g048610",-2.10845831635423,0.030581414929788,FALSE,TRUE,"Day21_Primary_AvM"
"651","PGEN_.00g079020",3.0835695327019,0.0158291576490272,TRUE,FALSE,"Day21_Primary_AvM"
"652","PGEN_.00g348220",6.21383634364741,0.016620280022631,TRUE,FALSE,"Day21_Primary_AvM"
"653","PGEN_.00g176540",-13.5371125252141,0.0007009944526085,FALSE,TRUE,"Day21_Primary_AvM"
"654","PGEN_.00g130720",6.26229224166997,0.00679535691724975,TRUE,FALSE,"Day21_Primary_AvM"
"655","PGEN_.00g090200",3.47131844379065,0.0372747238103327,TRUE,FALSE,"Day21_Primary_AvM"
"656","PGEN_.00g103630",6.53962033175327,0.0355934902314078,TRUE,FALSE,"Day21_Primary_AvM"
"657","PGEN_.00g245510",15.4722078581559,4.70773583935818e-05,TRUE,FALSE,"Day21_Primary_AvM"
"658","PGEN_.00g282850",3.40375831839398,0.0303709208815493,TRUE,FALSE,"Day21_Primary_AvM"
"659","PGEN_.00g130390",-15.5079562964007,0.000287765636420002,FALSE,TRUE,"Day21_Primary_AvM"
"660","PGEN_.00g130020",6.64367435596757,0.00679535691724975,TRUE,FALSE,"Day21_Primary_AvM"
"661","PGEN_.00g161570",-1.52514357375125,0.0253125437718593,FALSE,TRUE,"Day21_Primary_AvM"
"662","PGEN_.00g087530",8.96105812957302,0.00329717982025133,TRUE,FALSE,"Day21_Primary_AvM"
"663","PGEN_.00g345340",5.55233678210611,0.0383681490299839,TRUE,FALSE,"Day21_Primary_AvM"
"664","PGEN_.00g175550",-2.95958955822756,0.0406925226879013,FALSE,TRUE,"Day21_Primary_AvM"
"665","PGEN_.00g332980",6.97693077018866,0.0445419621446354,TRUE,FALSE,"Day21_Primary_AvM"
"666","PGEN_.00g178010",-2.46034881036557,0.0444989629099092,FALSE,TRUE,"Day21_Primary_AvM"
"667","PGEN_.00g319190",-6.9842080546129,0.0488929628627472,FALSE,TRUE,"Day21_Primary_AvM"
"668","PGEN_.00g279610",-9.34163690390977,0.0372747238103327,FALSE,TRUE,"Day21_Primary_AvM"
"669","PGEN_.00g333460",-13.7444846394573,7.4938125750533e-06,FALSE,TRUE,"Day21_Primary_AvM"
"670","PGEN_.00g313910",-9.99715235976967,0.00287903299595973,FALSE,TRUE,"Day21_Primary_AvM"
"671","PGEN_.00g096560",7.83222654706863,1.87034477360275e-05,TRUE,FALSE,"Day21_Primary_AvM"
"672","PGEN_.00g027970",5.07329219542697,0.0223568193901299,TRUE,FALSE,"Day21_Primary_AvM"
"673","PGEN_.00g092270",-9.10721733873677,0.000376750355849918,FALSE,TRUE,"Day21_Primary_AvM"
