"","Row.names","log2FoldChange","padj","up","down","Day_Trmt"
"123","PGEN_.00g049360",4.96965695612827,0.0250138683537514,TRUE,FALSE,"Day14_Primary_AvM"
"124","PGEN_.00g295020",-7.31850013528062,0.0214497618106828,FALSE,TRUE,"Day14_Primary_AvM"
"125","PGEN_.00g147340",3.23695809059796,0.0469734256331637,TRUE,FALSE,"Day14_Primary_AvM"
"126","PGEN_.00g321390",-1.22708296270377,0.00966362877732337,FALSE,TRUE,"Day14_Primary_AvM"
"127","PGEN_.00g247650",5.19276686134802,0.00124481425876728,TRUE,FALSE,"Day14_Primary_AvM"
"128","PGEN_.00g110440",-1.46765710572287,0.0282905704023972,FALSE,TRUE,"Day14_Primary_AvM"
"129","PGEN_.00g009930",5.15156375252807,0.0061805594250748,TRUE,FALSE,"Day14_Primary_AvM"
"130","PGEN_.00g064390",5.56956583631399,0.0314489048678468,TRUE,FALSE,"Day14_Primary_AvM"
"131","PGEN_.00g313720",1.60299445981001,0.0160619747972529,TRUE,FALSE,"Day14_Primary_AvM"
"132","PGEN_.00g048970",2.17752483588079,0.0237812597114817,TRUE,FALSE,"Day14_Primary_AvM"
"133","PGEN_.00g116940",4.93758609148598,0.00236685210532862,TRUE,FALSE,"Day14_Primary_AvM"
"134","PGEN_.00g260070",3.90495184570158,0.0259498198278812,TRUE,FALSE,"Day14_Primary_AvM"
"135","PGEN_.00g285590",4.0188433710913,0.0264675125899253,TRUE,FALSE,"Day14_Primary_AvM"
"136","PGEN_.00g053750",4.62426635499463,0.0077145939299252,TRUE,FALSE,"Day14_Primary_AvM"
"137","PGEN_.00g270000",4.89466464997861,0.000652519632298024,TRUE,FALSE,"Day14_Primary_AvM"
"138","PGEN_.00g229340",-2.979864560493,0.0205299191765983,FALSE,TRUE,"Day14_Primary_AvM"
"139","PGEN_.00g229960",-2.02243195793002,0.0434059039919042,FALSE,TRUE,"Day14_Primary_AvM"
"140","PGEN_.00g087810",-4.44935156968028,0.00968539371957046,FALSE,TRUE,"Day14_Primary_AvM"
"141","PGEN_.00g083480",-4.14855453395427,0.00800970332562881,FALSE,TRUE,"Day14_Primary_AvM"
"142","PGEN_.00g063220",5.35208783170866,0.0034846714912729,TRUE,FALSE,"Day14_Primary_AvM"
"143","PGEN_.00g252450",-0.888848188762588,0.00402790783263949,FALSE,FALSE,"Day14_Primary_AvM"
"144","PGEN_.00g313940",4.38125157918409,0.0131996079109693,TRUE,FALSE,"Day14_Primary_AvM"
"145","PGEN_.00g106710",5.48849180086245,0.0153331630385115,TRUE,FALSE,"Day14_Primary_AvM"
"146","PGEN_.00g095320",4.74303694096285,0.00158827318013817,TRUE,FALSE,"Day14_Primary_AvM"
"147","PGEN_.00g010140",5.08095268424947,0.0440965068692894,TRUE,FALSE,"Day14_Primary_AvM"
"148","PGEN_.00g070790",4.03773139939943,0.00911649766716951,TRUE,FALSE,"Day14_Primary_AvM"
"149","PGEN_.00g145490",4.64166080134846,0.00833829507690419,TRUE,FALSE,"Day14_Primary_AvM"
"150","PGEN_.00g074890",3.11277658081096,0.022177092445656,TRUE,FALSE,"Day14_Primary_AvM"
"151","PGEN_.00g199810",4.72334187651327,0.000550952640687836,TRUE,FALSE,"Day14_Primary_AvM"
