"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Day","moduleColor","slim_term","Gene_IDs"
"22","GO:0006367",53,0.021527450287047,0.992173382115201,10,40,"transcription initiation from RNA polymerase II promoter","BP","Day0","midnightblue","cellular nitrogen compound metaboli...","PGEN_.00g000980;PGEN_.00g001890;PGEN_.00g002750;PGEN_.00g006280;PGEN_.00g006290;PGEN_.00g006850;PGEN_.00g008040;PGEN_.00g008360;PGEN_.00g009420;PGEN_.00g009970;PGEN_.00g009980;PGEN_.00g011050;PGEN_.00g012890;PGEN_.00g014620;PGEN_.00g014650;PGEN_.00g015860;PGEN_.00g018000;PGEN_.00g019200;PGEN_.00g019830;PGEN_.00g020710;PGEN_.00g023690;PGEN_.00g024890;PGEN_.00g024930;PGEN_.00g025590;PGEN_.00g026980;PGEN_.00g030010;PGEN_.00g030430;PGEN_.00g031510;PGEN_.00g031670;PGEN_.00g031680;PGEN_.00g033440;PGEN_.00g033970;PGEN_.00g037040;PGEN_.00g041700;PGEN_.00g045000;PGEN_.00g046500;PGEN_.00g050080;PGEN_.00g053860;PGEN_.00g054390;PGEN_.00g056190;PGEN_.00g056570;PGEN_.00g058770;PGEN_.00g060430;PGEN_.00g061400;PGEN_.00g061850;PGEN_.00g062160;PGEN_.00g062540;PGEN_.00g070480;PGEN_.00g072730;PGEN_.00g073960;PGEN_.00g076010;PGEN_.00g081800;PGEN_.00g082570;PGEN_.00g082600;PGEN_.00g082680;PGEN_.00g083520;PGEN_.00g083570;PGEN_.00g083640;PGEN_.00g083780;PGEN_.00g085690;PGEN_.00g089770;PGEN_.00g089960;PGEN_.00g091180;PGEN_.00g091210;PGEN_.00g091700;PGEN_.00g091720;PGEN_.00g092440;PGEN_.00g095530;PGEN_.00g100020;PGEN_.00g100070;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104790;PGEN_.00g104810;PGEN_.00g108630;PGEN_.00g112400;PGEN_.00g114390;PGEN_.00g115390;PGEN_.00g115710;PGEN_.00g115950;PGEN_.00g120670;PGEN_.00g122420;PGEN_.00g122660;PGEN_.00g128120;PGEN_.00g128160;PGEN_.00g129980;PGEN_.00g130030;PGEN_.00g131820;PGEN_.00g132260;PGEN_.00g135220;PGEN_.00g139150;PGEN_.00g140150;PGEN_.00g146140;PGEN_.00g147990;PGEN_.00g152060;PGEN_.00g153860;PGEN_.00g154680;PGEN_.00g155000;PGEN_.00g156290;PGEN_.00g158010;PGEN_.00g159950;PGEN_.00g161080;PGEN_.00g162180;PGEN_.00g165840;PGEN_.00g165850;PGEN_.00g167600;PGEN_.00g168240;PGEN_.00g168650;PGEN_.00g170110;PGEN_.00g171960;PGEN_.00g172090;PGEN_.00g172530;PGEN_.00g173610;PGEN_.00g174090;PGEN_.00g176580;PGEN_.00g177960;PGEN_.00g180930;PGEN_.00g181300;PGEN_.00g183780;PGEN_.00g183970;PGEN_.00g187250;PGEN_.00g188700;PGEN_.00g190420;PGEN_.00g190960;PGEN_.00g191370;PGEN_.00g194150;PGEN_.00g194640;PGEN_.00g195290;PGEN_.00g199160;PGEN_.00g200710;PGEN_.00g204410;PGEN_.00g204470;PGEN_.00g205590;PGEN_.00g206100;PGEN_.00g206220;PGEN_.00g211680;PGEN_.00g213360;PGEN_.00g213370;PGEN_.00g213520;PGEN_.00g216480;PGEN_.00g219110;PGEN_.00g220320;PGEN_.00g220340;PGEN_.00g226300;PGEN_.00g229770;PGEN_.00g230480;PGEN_.00g233980;PGEN_.00g236080;PGEN_.00g236720;PGEN_.00g236820;PGEN_.00g237640;PGEN_.00g238130;PGEN_.00g238280;PGEN_.00g239060;PGEN_.00g239600;PGEN_.00g239680;PGEN_.00g242070;PGEN_.00g243790;PGEN_.00g244000;PGEN_.00g245360;PGEN_.00g245530;PGEN_.00g246100;PGEN_.00g246930;PGEN_.00g247690;PGEN_.00g248180;PGEN_.00g248490;PGEN_.00g248800;PGEN_.00g250220;PGEN_.00g250800;PGEN_.00g251460;PGEN_.00g251490;PGEN_.00g253110;PGEN_.00g256280;PGEN_.00g256370;PGEN_.00g256920;PGEN_.00g258390;PGEN_.00g258920;PGEN_.00g264140;PGEN_.00g264620;PGEN_.00g266410;PGEN_.00g267200;PGEN_.00g269060;PGEN_.00g271400;PGEN_.00g271420;PGEN_.00g273200;PGEN_.00g279490;PGEN_.00g283870;PGEN_.00g284000;PGEN_.00g285380;PGEN_.00g287150;PGEN_.00g290870;PGEN_.00g291370;PGEN_.00g291950;PGEN_.00g293540;PGEN_.00g303640;PGEN_.00g305440;PGEN_.00g305470;PGEN_.00g305680;PGEN_.00g306030;PGEN_.00g308890;PGEN_.00g309000;PGEN_.00g319930;PGEN_.00g319940;PGEN_.00g322940;PGEN_.00g325240;PGEN_.00g325390;PGEN_.00g326300;PGEN_.00g327330;PGEN_.00g329270;PGEN_.00g329330;PGEN_.00g332300;PGEN_.00g332310;PGEN_.00g332640;PGEN_.00g332800;PGEN_.00g347630;PGEN_.00g348260;PGEN_.00g348540;PGEN_.00g348700"
"23","GO:0006468",51,0.0175136973108124,0.988850151494306,43,229,"protein phosphorylation","BP","Day0","midnightblue","cellular protein modification proce...","PGEN_.00g001030;PGEN_.00g003210;PGEN_.00g004120;PGEN_.00g006850;PGEN_.00g008060;PGEN_.00g008070;PGEN_.00g014620;PGEN_.00g016570;PGEN_.00g017180;PGEN_.00g021630;PGEN_.00g023770;PGEN_.00g023910;PGEN_.00g025590;PGEN_.00g026980;PGEN_.00g027060;PGEN_.00g032560;PGEN_.00g039180;PGEN_.00g041700;PGEN_.00g044780;PGEN_.00g045120;PGEN_.00g051540;PGEN_.00g053030;PGEN_.00g055950;PGEN_.00g056190;PGEN_.00g056570;PGEN_.00g056780;PGEN_.00g061710;PGEN_.00g062050;PGEN_.00g062320;PGEN_.00g062480;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g069080;PGEN_.00g072730;PGEN_.00g076010;PGEN_.00g080070;PGEN_.00g082600;PGEN_.00g083520;PGEN_.00g087190;PGEN_.00g091150;PGEN_.00g091210;PGEN_.00g091490;PGEN_.00g091700;PGEN_.00g100070;PGEN_.00g100450;PGEN_.00g108040;PGEN_.00g117650;PGEN_.00g117670;PGEN_.00g122170;PGEN_.00g128160;PGEN_.00g131630;PGEN_.00g131900;PGEN_.00g138520;PGEN_.00g138680;PGEN_.00g139150;PGEN_.00g140080;PGEN_.00g145380;PGEN_.00g145440;PGEN_.00g146460;PGEN_.00g149960;PGEN_.00g150610;PGEN_.00g150730;PGEN_.00g152520;PGEN_.00g155000;PGEN_.00g162330;PGEN_.00g163220;PGEN_.00g164120;PGEN_.00g165370;PGEN_.00g165840;PGEN_.00g165850;PGEN_.00g170110;PGEN_.00g170430;PGEN_.00g172090;PGEN_.00g173610;PGEN_.00g174090;PGEN_.00g174130;PGEN_.00g177910;PGEN_.00g177960;PGEN_.00g181080;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g184290;PGEN_.00g184340;PGEN_.00g185110;PGEN_.00g194150;PGEN_.00g196840;PGEN_.00g197100;PGEN_.00g197620;PGEN_.00g200710;PGEN_.00g200760;PGEN_.00g201170;PGEN_.00g204470;PGEN_.00g206220;PGEN_.00g206570;PGEN_.00g210210;PGEN_.00g210940;PGEN_.00g211050;PGEN_.00g211860;PGEN_.00g212520;PGEN_.00g213430;PGEN_.00g213460;PGEN_.00g214900;PGEN_.00g216080;PGEN_.00g216710;PGEN_.00g218100;PGEN_.00g218850;PGEN_.00g218880;PGEN_.00g220300;PGEN_.00g223150;PGEN_.00g223190;PGEN_.00g223690;PGEN_.00g224980;PGEN_.00g228650;PGEN_.00g228890;PGEN_.00g233980;PGEN_.00g238100;PGEN_.00g238110;PGEN_.00g238290;PGEN_.00g238920;PGEN_.00g238930;PGEN_.00g239060;PGEN_.00g239070;PGEN_.00g240130;PGEN_.00g242070;PGEN_.00g244000;PGEN_.00g245100;PGEN_.00g246900;PGEN_.00g248070;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g250180;PGEN_.00g250480;PGEN_.00g250800;PGEN_.00g250810;PGEN_.00g250820;PGEN_.00g251680;PGEN_.00g254630;PGEN_.00g256110;PGEN_.00g256280;PGEN_.00g256920;PGEN_.00g258280;PGEN_.00g258830;PGEN_.00g258920;PGEN_.00g259910;PGEN_.00g264160;PGEN_.00g264170;PGEN_.00g270660;PGEN_.00g272080;PGEN_.00g273950;PGEN_.00g276540;PGEN_.00g280370;PGEN_.00g283980;PGEN_.00g286580;PGEN_.00g291370;PGEN_.00g297430;PGEN_.00g298110;PGEN_.00g301780;PGEN_.00g305470;PGEN_.00g306720;PGEN_.00g312430;PGEN_.00g316150;PGEN_.00g316170;PGEN_.00g317900;PGEN_.00g320980;PGEN_.00g323240;PGEN_.00g324280;PGEN_.00g329270;PGEN_.00g332040;PGEN_.00g348700"
"24","GO:0006471",20,0.000381946801064188,0.999896247595407,15,45,"protein ADP-ribosylation","BP","Day0","midnightblue","cellular protein modification proce...","PGEN_.00g001030;PGEN_.00g003210;PGEN_.00g004120;PGEN_.00g006850;PGEN_.00g008060;PGEN_.00g008070;PGEN_.00g014620;PGEN_.00g016570;PGEN_.00g017180;PGEN_.00g021630;PGEN_.00g023770;PGEN_.00g023910;PGEN_.00g025590;PGEN_.00g026980;PGEN_.00g027060;PGEN_.00g032560;PGEN_.00g039180;PGEN_.00g041700;PGEN_.00g044780;PGEN_.00g045120;PGEN_.00g051540;PGEN_.00g053030;PGEN_.00g055950;PGEN_.00g056190;PGEN_.00g056570;PGEN_.00g056780;PGEN_.00g061710;PGEN_.00g062050;PGEN_.00g062320;PGEN_.00g062480;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g069080;PGEN_.00g072730;PGEN_.00g076010;PGEN_.00g080070;PGEN_.00g082600;PGEN_.00g083520;PGEN_.00g087190;PGEN_.00g091150;PGEN_.00g091210;PGEN_.00g091490;PGEN_.00g091700;PGEN_.00g100070;PGEN_.00g100450;PGEN_.00g108040;PGEN_.00g117650;PGEN_.00g117670;PGEN_.00g122170;PGEN_.00g128160;PGEN_.00g131630;PGEN_.00g131900;PGEN_.00g138520;PGEN_.00g138680;PGEN_.00g139150;PGEN_.00g140080;PGEN_.00g145380;PGEN_.00g145440;PGEN_.00g146460;PGEN_.00g149960;PGEN_.00g150610;PGEN_.00g150730;PGEN_.00g152520;PGEN_.00g155000;PGEN_.00g162330;PGEN_.00g163220;PGEN_.00g164120;PGEN_.00g165370;PGEN_.00g165840;PGEN_.00g165850;PGEN_.00g170110;PGEN_.00g170430;PGEN_.00g172090;PGEN_.00g173610;PGEN_.00g174090;PGEN_.00g174130;PGEN_.00g177910;PGEN_.00g177960;PGEN_.00g181080;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g184290;PGEN_.00g184340;PGEN_.00g185110;PGEN_.00g194150;PGEN_.00g196840;PGEN_.00g197100;PGEN_.00g197620;PGEN_.00g200710;PGEN_.00g200760;PGEN_.00g201170;PGEN_.00g204470;PGEN_.00g206220;PGEN_.00g206570;PGEN_.00g210210;PGEN_.00g210940;PGEN_.00g211050;PGEN_.00g211860;PGEN_.00g212520;PGEN_.00g213430;PGEN_.00g213460;PGEN_.00g214900;PGEN_.00g216080;PGEN_.00g216710;PGEN_.00g218100;PGEN_.00g218850;PGEN_.00g218880;PGEN_.00g220300;PGEN_.00g223150;PGEN_.00g223190;PGEN_.00g223690;PGEN_.00g224980;PGEN_.00g228650;PGEN_.00g228890;PGEN_.00g233980;PGEN_.00g238100;PGEN_.00g238110;PGEN_.00g238290;PGEN_.00g238920;PGEN_.00g238930;PGEN_.00g239060;PGEN_.00g239070;PGEN_.00g240130;PGEN_.00g242070;PGEN_.00g244000;PGEN_.00g245100;PGEN_.00g246900;PGEN_.00g248070;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g250180;PGEN_.00g250480;PGEN_.00g250800;PGEN_.00g250810;PGEN_.00g250820;PGEN_.00g251680;PGEN_.00g254630;PGEN_.00g256110;PGEN_.00g256280;PGEN_.00g256920;PGEN_.00g258280;PGEN_.00g258830;PGEN_.00g258920;PGEN_.00g259910;PGEN_.00g264160;PGEN_.00g264170;PGEN_.00g270660;PGEN_.00g272080;PGEN_.00g273950;PGEN_.00g276540;PGEN_.00g280370;PGEN_.00g283980;PGEN_.00g286580;PGEN_.00g291370;PGEN_.00g297430;PGEN_.00g298110;PGEN_.00g301780;PGEN_.00g305470;PGEN_.00g306720;PGEN_.00g312430;PGEN_.00g316150;PGEN_.00g316170;PGEN_.00g317900;PGEN_.00g320980;PGEN_.00g323240;PGEN_.00g324280;PGEN_.00g329270;PGEN_.00g332040;PGEN_.00g348700"
"25","GO:0006511",17,0.000233337668006679,0.999878122147833,51,230,"ubiquitin-dependent protein catabolic process","BP","Day0","midnightblue","catabolic process","PGEN_.00g019210;PGEN_.00g021630;PGEN_.00g023910;PGEN_.00g028430;PGEN_.00g044780;PGEN_.00g048070;PGEN_.00g058590;PGEN_.00g060170;PGEN_.00g062050;PGEN_.00g062480;PGEN_.00g063070;PGEN_.00g064570;PGEN_.00g064580;PGEN_.00g064590;PGEN_.00g064600;PGEN_.00g064610;PGEN_.00g064620;PGEN_.00g064660;PGEN_.00g064780;PGEN_.00g083660;PGEN_.00g091210;PGEN_.00g092020;PGEN_.00g095410;PGEN_.00g096340;PGEN_.00g100070;PGEN_.00g100450;PGEN_.00g113990;PGEN_.00g122170;PGEN_.00g126630;PGEN_.00g150610;PGEN_.00g152520;PGEN_.00g159660;PGEN_.00g159670;PGEN_.00g162330;PGEN_.00g163220;PGEN_.00g170110;PGEN_.00g174090;PGEN_.00g182480;PGEN_.00g182540;PGEN_.00g182630;PGEN_.00g182650;PGEN_.00g183550;PGEN_.00g186050;PGEN_.00g187440;PGEN_.00g199500;PGEN_.00g200710;PGEN_.00g206570;PGEN_.00g208330;PGEN_.00g210940;PGEN_.00g211050;PGEN_.00g211860;PGEN_.00g216080;PGEN_.00g233980;PGEN_.00g238290;PGEN_.00g239600;PGEN_.00g239680;PGEN_.00g248150;PGEN_.00g250180;PGEN_.00g250810;PGEN_.00g259910;PGEN_.00g264160;PGEN_.00g264170;PGEN_.00g265860;PGEN_.00g272080;PGEN_.00g273950;PGEN_.00g280210;PGEN_.00g280370;PGEN_.00g287480;PGEN_.00g291370;PGEN_.00g302370;PGEN_.00g312430;PGEN_.00g314470;PGEN_.00g323140;PGEN_.00g327620;PGEN_.00g327640;PGEN_.00g338650"
"26","GO:0006915",23,0.000665610134236645,0.999613102686389,60,308,"apoptotic process","BP","Day0","midnightblue","cell death","PGEN_.00g001730;PGEN_.00g012890;PGEN_.00g018000;PGEN_.00g023690;PGEN_.00g025590;PGEN_.00g030310;PGEN_.00g037040;PGEN_.00g043660;PGEN_.00g044780;PGEN_.00g049490;PGEN_.00g049510;PGEN_.00g053030;PGEN_.00g060430;PGEN_.00g062260;PGEN_.00g070940;PGEN_.00g072730;PGEN_.00g076010;PGEN_.00g081800;PGEN_.00g082680;PGEN_.00g089770;PGEN_.00g091700;PGEN_.00g091720;PGEN_.00g092020;PGEN_.00g095530;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g114970;PGEN_.00g120700;PGEN_.00g120810;PGEN_.00g122980;PGEN_.00g128120;PGEN_.00g132130;PGEN_.00g144720;PGEN_.00g147540;PGEN_.00g149750;PGEN_.00g149960;PGEN_.00g150610;PGEN_.00g150730;PGEN_.00g152060;PGEN_.00g155000;PGEN_.00g158010;PGEN_.00g162330;PGEN_.00g172310;PGEN_.00g173610;PGEN_.00g176580;PGEN_.00g177960;PGEN_.00g181080;PGEN_.00g186060;PGEN_.00g190490;PGEN_.00g192120;PGEN_.00g194130;PGEN_.00g216710;PGEN_.00g219120;PGEN_.00g226300;PGEN_.00g227070;PGEN_.00g229660;PGEN_.00g240240;PGEN_.00g242040;PGEN_.00g245530;PGEN_.00g250800;PGEN_.00g264270;PGEN_.00g266550;PGEN_.00g271140;PGEN_.00g283980;PGEN_.00g291950;PGEN_.00g302520;PGEN_.00g303960;PGEN_.00g313060;PGEN_.00g320060;PGEN_.00g321850;PGEN_.00g322940;PGEN_.00g327960;PGEN_.00g330020;PGEN_.00g332300;PGEN_.00g336120;PGEN_.00g343660"
"27","GO:0006974",28,0.00182016069428815,0.999022374991411,40,189,"cellular response to DNA damage stimulus","BP","Day0","midnightblue","response to stress","PGEN_.00g000980;PGEN_.00g001030;PGEN_.00g002140;PGEN_.00g003430;PGEN_.00g008040;PGEN_.00g009420;PGEN_.00g012640;PGEN_.00g012890;PGEN_.00g014620;PGEN_.00g018550;PGEN_.00g020710;PGEN_.00g021630;PGEN_.00g022130;PGEN_.00g023400;PGEN_.00g024930;PGEN_.00g025590;PGEN_.00g028430;PGEN_.00g032030;PGEN_.00g041570;PGEN_.00g042030;PGEN_.00g047860;PGEN_.00g053840;PGEN_.00g053860;PGEN_.00g063200;PGEN_.00g064380;PGEN_.00g074360;PGEN_.00g080070;PGEN_.00g082600;PGEN_.00g083570;PGEN_.00g087370;PGEN_.00g089770;PGEN_.00g091150;PGEN_.00g091180;PGEN_.00g091210;PGEN_.00g095730;PGEN_.00g096560;PGEN_.00g100070;PGEN_.00g100450;PGEN_.00g102020;PGEN_.00g103680;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g115390;PGEN_.00g115710;PGEN_.00g126630;PGEN_.00g128160;PGEN_.00g129980;PGEN_.00g131820;PGEN_.00g132640;PGEN_.00g133340;PGEN_.00g146140;PGEN_.00g150130;PGEN_.00g150730;PGEN_.00g155000;PGEN_.00g157390;PGEN_.00g158010;PGEN_.00g161080;PGEN_.00g164120;PGEN_.00g165840;PGEN_.00g170110;PGEN_.00g172090;PGEN_.00g173560;PGEN_.00g173610;PGEN_.00g176580;PGEN_.00g183780;PGEN_.00g183970;PGEN_.00g186050;PGEN_.00g187250;PGEN_.00g190420;PGEN_.00g190590;PGEN_.00g199500;PGEN_.00g200710;PGEN_.00g203340;PGEN_.00g204470;PGEN_.00g205590;PGEN_.00g206220;PGEN_.00g206570;PGEN_.00g208330;PGEN_.00g210210;PGEN_.00g211860;PGEN_.00g213360;PGEN_.00g218100;PGEN_.00g218850;PGEN_.00g220300;PGEN_.00g220320;PGEN_.00g223690;PGEN_.00g225270;PGEN_.00g232230;PGEN_.00g236410;PGEN_.00g236440;PGEN_.00g236720;PGEN_.00g238110;PGEN_.00g238280;PGEN_.00g239600;PGEN_.00g239680;PGEN_.00g240130;PGEN_.00g243790;PGEN_.00g244000;PGEN_.00g245100;PGEN_.00g246100;PGEN_.00g246900;PGEN_.00g246930;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g248800;PGEN_.00g250180;PGEN_.00g250220;PGEN_.00g250480;PGEN_.00g250810;PGEN_.00g251680;PGEN_.00g253110;PGEN_.00g254630;PGEN_.00g256280;PGEN_.00g256920;PGEN_.00g258390;PGEN_.00g258830;PGEN_.00g264540;PGEN_.00g265860;PGEN_.00g270660;PGEN_.00g271580;PGEN_.00g271590;PGEN_.00g273200;PGEN_.00g283870;PGEN_.00g285380;PGEN_.00g287480;PGEN_.00g291370;PGEN_.00g291860;PGEN_.00g305470;PGEN_.00g308890;PGEN_.00g312430;PGEN_.00g327620;PGEN_.00g327640;PGEN_.00g329600;PGEN_.00g333770;PGEN_.00g338650;PGEN_.00g348260;PGEN_.00g348540"
"28","GO:0007009",55,0.02471155789875,0.99028112088908,11,45,"plasma membrane organization","BP","Day0","midnightblue","membrane organization","PGEN_.00g017720;PGEN_.00g025030;PGEN_.00g045510;PGEN_.00g050460;PGEN_.00g060920;PGEN_.00g088500;PGEN_.00g152970;PGEN_.00g153140;PGEN_.00g204500;PGEN_.00g204640;PGEN_.00g336900"
"29","GO:0007015",64,0.0366685576070524,0.982597987801015,14,66,"actin filament organization","BP","Day0","midnightblue","cytoskeleton organization","PGEN_.00g023460;PGEN_.00g058280;PGEN_.00g059540;PGEN_.00g062260;PGEN_.00g073720;PGEN_.00g083010;PGEN_.00g092590;PGEN_.00g114870;PGEN_.00g114880;PGEN_.00g127630;PGEN_.00g130100;PGEN_.00g135620;PGEN_.00g204500;PGEN_.00g204640;PGEN_.00g229770;PGEN_.00g236080;PGEN_.00g238430;PGEN_.00g240610;PGEN_.00g253560;PGEN_.00g253570;PGEN_.00g253580;PGEN_.00g258970;PGEN_.00g272850;PGEN_.00g282870;PGEN_.00g293070;PGEN_.00g293540;PGEN_.00g320150"
"30","GO:0007219",56,0.0256595765477227,0.985915152688355,23,114,"Notch signaling pathway","BP","Day0","midnightblue","signal transduction","PGEN_.00g006850;PGEN_.00g010630;PGEN_.00g012890;PGEN_.00g014650;PGEN_.00g019830;PGEN_.00g032120;PGEN_.00g039180;PGEN_.00g041700;PGEN_.00g050090;PGEN_.00g050460;PGEN_.00g053030;PGEN_.00g053840;PGEN_.00g058770;PGEN_.00g061730;PGEN_.00g072730;PGEN_.00g073720;PGEN_.00g080070;PGEN_.00g081800;PGEN_.00g083520;PGEN_.00g089770;PGEN_.00g091150;PGEN_.00g092020;PGEN_.00g102020;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g114810;PGEN_.00g122980;PGEN_.00g128160;PGEN_.00g137730;PGEN_.00g149960;PGEN_.00g153860;PGEN_.00g154750;PGEN_.00g155000;PGEN_.00g164120;PGEN_.00g165840;PGEN_.00g167910;PGEN_.00g170110;PGEN_.00g170430;PGEN_.00g173610;PGEN_.00g174130;PGEN_.00g177960;PGEN_.00g181010;PGEN_.00g183550;PGEN_.00g188700;PGEN_.00g196840;PGEN_.00g197620;PGEN_.00g204470;PGEN_.00g212520;PGEN_.00g213370;PGEN_.00g218100;PGEN_.00g218850;PGEN_.00g220660;PGEN_.00g220730;PGEN_.00g224620;PGEN_.00g228890;PGEN_.00g229770;PGEN_.00g238110;PGEN_.00g240130;PGEN_.00g240240;PGEN_.00g242070;PGEN_.00g245100;PGEN_.00g246900;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g250180;PGEN_.00g250480;PGEN_.00g250810;PGEN_.00g250820;PGEN_.00g251680;PGEN_.00g254630;PGEN_.00g258830;PGEN_.00g258970;PGEN_.00g270660;PGEN_.00g271400;PGEN_.00g271420;PGEN_.00g283980;PGEN_.00g285380;PGEN_.00g293540;PGEN_.00g316170;PGEN_.00g317900;PGEN_.00g319930;PGEN_.00g319940;PGEN_.00g321850;PGEN_.00g323240;PGEN_.00g324280;PGEN_.00g327960;PGEN_.00g348700"
"31","GO:0007249",22,0.000633310427918805,0.999875417042282,10,26,"I-kappaB kinase/NF-kappaB signaling","BP","Day0","midnightblue","signal transduction","PGEN_.00g006850;PGEN_.00g010630;PGEN_.00g012890;PGEN_.00g014650;PGEN_.00g019830;PGEN_.00g032120;PGEN_.00g039180;PGEN_.00g041700;PGEN_.00g050090;PGEN_.00g050460;PGEN_.00g053030;PGEN_.00g053840;PGEN_.00g058770;PGEN_.00g061730;PGEN_.00g072730;PGEN_.00g073720;PGEN_.00g080070;PGEN_.00g081800;PGEN_.00g083520;PGEN_.00g089770;PGEN_.00g091150;PGEN_.00g092020;PGEN_.00g102020;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g114810;PGEN_.00g122980;PGEN_.00g128160;PGEN_.00g137730;PGEN_.00g149960;PGEN_.00g153860;PGEN_.00g154750;PGEN_.00g155000;PGEN_.00g164120;PGEN_.00g165840;PGEN_.00g167910;PGEN_.00g170110;PGEN_.00g170430;PGEN_.00g173610;PGEN_.00g174130;PGEN_.00g177960;PGEN_.00g181010;PGEN_.00g183550;PGEN_.00g188700;PGEN_.00g196840;PGEN_.00g197620;PGEN_.00g204470;PGEN_.00g212520;PGEN_.00g213370;PGEN_.00g218100;PGEN_.00g218850;PGEN_.00g220660;PGEN_.00g220730;PGEN_.00g224620;PGEN_.00g228890;PGEN_.00g229770;PGEN_.00g238110;PGEN_.00g240130;PGEN_.00g240240;PGEN_.00g242070;PGEN_.00g245100;PGEN_.00g246900;PGEN_.00g248150;PGEN_.00g248180;PGEN_.00g250180;PGEN_.00g250480;PGEN_.00g250810;PGEN_.00g250820;PGEN_.00g251680;PGEN_.00g254630;PGEN_.00g258830;PGEN_.00g258970;PGEN_.00g270660;PGEN_.00g271400;PGEN_.00g271420;PGEN_.00g283980;PGEN_.00g285380;PGEN_.00g293540;PGEN_.00g316170;PGEN_.00g317900;PGEN_.00g319930;PGEN_.00g319940;PGEN_.00g321850;PGEN_.00g323240;PGEN_.00g324280;PGEN_.00g327960;PGEN_.00g348700"
"32","GO:0007283",12,0.000125031931243591,0.99993689393655,50,228,"spermatogenesis","BP","Day0","midnightblue","reproduction","PGEN_.00g001030;PGEN_.00g008060;PGEN_.00g008070;PGEN_.00g008130;PGEN_.00g011720;PGEN_.00g021670;PGEN_.00g022750;PGEN_.00g025510;PGEN_.00g025530;PGEN_.00g031670;PGEN_.00g031680;PGEN_.00g035180;PGEN_.00g037170;PGEN_.00g044930;PGEN_.00g048660;PGEN_.00g048730;PGEN_.00g053950;PGEN_.00g058280;PGEN_.00g059540;PGEN_.00g068110;PGEN_.00g070750;PGEN_.00g073720;PGEN_.00g100070;PGEN_.00g100450;PGEN_.00g102230;PGEN_.00g114870;PGEN_.00g114880;PGEN_.00g122660;PGEN_.00g127630;PGEN_.00g131020;PGEN_.00g135620;PGEN_.00g135830;PGEN_.00g139140;PGEN_.00g141020;PGEN_.00g141080;PGEN_.00g145440;PGEN_.00g150040;PGEN_.00g153660;PGEN_.00g157480;PGEN_.00g162330;PGEN_.00g167010;PGEN_.00g167910;PGEN_.00g168510;PGEN_.00g183200;PGEN_.00g183970;PGEN_.00g189470;PGEN_.00g191700;PGEN_.00g196810;PGEN_.00g198540;PGEN_.00g199160;PGEN_.00g200710;PGEN_.00g204770;PGEN_.00g209330;PGEN_.00g213680;PGEN_.00g215100;PGEN_.00g219110;PGEN_.00g221670;PGEN_.00g231230;PGEN_.00g233420;PGEN_.00g240610;PGEN_.00g253560;PGEN_.00g253570;PGEN_.00g253580;PGEN_.00g257250;PGEN_.00g258970;PGEN_.00g271840;PGEN_.00g282870;PGEN_.00g305470;PGEN_.00g322550;PGEN_.00g332760;PGEN_.00g332770"
"33","GO:0007288",4,4.48757812093194e-08,0.999999997130887,13,19,"sperm axoneme assembly","BP","Day0","midnightblue","cell differentiation","PGEN_.00g058280;PGEN_.00g059540;PGEN_.00g073720;PGEN_.00g114870;PGEN_.00g114880;PGEN_.00g127630;PGEN_.00g135620;PGEN_.00g240610;PGEN_.00g253560;PGEN_.00g253570;PGEN_.00g253580;PGEN_.00g258970;PGEN_.00g282870"
"34","GO:0007288",4,4.48757812093194e-08,0.999999997130887,13,19,"sperm axoneme assembly","BP","Day0","midnightblue","locomotion","PGEN_.00g008590;PGEN_.00g021670;PGEN_.00g022750;PGEN_.00g024450;PGEN_.00g026930;PGEN_.00g037170;PGEN_.00g053950;PGEN_.00g055700;PGEN_.00g058280;PGEN_.00g059540;PGEN_.00g070750;PGEN_.00g073720;PGEN_.00g114870;PGEN_.00g114880;PGEN_.00g127630;PGEN_.00g131020;PGEN_.00g135620;PGEN_.00g139070;PGEN_.00g146330;PGEN_.00g153660;PGEN_.00g183200;PGEN_.00g209330;PGEN_.00g240610;PGEN_.00g251290;PGEN_.00g253560;PGEN_.00g253570;PGEN_.00g253580;PGEN_.00g258970;PGEN_.00g282870"
