"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG119","SG86","SG85","SG132","SG75","SG54","SG73","SG47","SG34","SG126","SG68","SG112","SG133","SG52","SG123","SG115","SG122","SG33","SG120","SG111","SG142","SG96","SG113","SG30","SG51","SG83","SG125","SG35","SG84","SG49","SG116","SG136","SG70","SG31","SG121","SG74","SG134","SG56","SG76","SG55","SG48","SG53","SG106","SG104","SG32","SG124","SG29","SG110","SG105","SG72","SG94","SG95","SG135","SG71","SG114","SG69","SG141","SG36","SG67","SG28","SG50","SG103","up","down"
"112","PGEN_.00g212310",12.7188451629797,-3.65187838827288,0.996563080655644,-3.66447288602172,0.000247848493000912,0.0225741738155394,13,21,17,6,21,15,13,4,9,22,12,15,14,24,6,9,15,9,5,15,21,12,6,10,10,10,23,6,13,17,12,13,10,7,21,6,4,15,15,26,9,22,27,14,10,18,13,11,28,13,7,6,8,11,18,15,12,14,7,4,10,17,FALSE,TRUE
"113","PGEN_.00g169010",60.8922783570696,-12.033869719943,2.0554293044516,-5.8546745898194,4.77944894097017e-09,1.32751242480986e-05,13,68,40,9,17,318,136,17,10,101,12,8,29,74,96,60,20,31,7,19,20,13,29,38,106,67,26,24,12,35,14,23,11,26,31,24,4,54,13,438,14,191,14,7,10,334,65,31,39,39,4,39,8,7,265,52,89,54,26,7,113,57,FALSE,TRUE
"114","PGEN_.00g188250",255.873238657669,5.64947107007138,1.38069901077209,4.09174702523482,4.28135556155538e-05,0.00775162093405552,437,674,891,469,265,146,127,211,72,61,706,275,324,93,137,61,47,213,149,223,105,75,186,81,54,135,81,319,582,1577,327,93,127,324,278,88,874,260,191,123,1029,101,561,296,309,467,236,163,73,212,322,637,239,191,136,125,73,223,134,242,75,187,TRUE,FALSE
"115","PGEN_.00g303310",393.361073376381,-2.44255797882371,0.558574863409493,-4.3728390567283,1.22641137072471e-05,0.00332872574242102,367,688,725,207,422,339,308,346,311,664,474,525,538,530,362,214,424,327,285,299,232,389,338,332,207,246,709,375,312,521,419,296,300,465,489,260,249,817,371,504,356,779,656,399,341,643,308,359,903,403,336,284,332,212,520,436,496,650,223,278,383,340,FALSE,TRUE
"116","PGEN_.00g348040",7.8690332656413,8.6077160214505,1.78811674993778,4.81384452203695,1.48054012009335e-06,0.000818456382080688,23,10,21,9,13,2,3,10,4,0,19,9,18,2,2,0,3,4,7,8,4,2,4,2,2,5,0,19,20,43,5,7,6,10,4,0,27,6,5,0,42,2,8,8,8,8,6,6,2,7,6,36,9,6,5,4,0,9,2,6,3,3,TRUE,FALSE
"117","PGEN_.00g280950",4.31082910636803,6.95861216830787,1.92247224779732,3.61961644766562,0.000295040016292765,0.0248694910627895,11,23,10,10,3,0,0,2,2,0,6,10,3,0,2,0,0,2,5,8,2,7,2,0,2,3,2,6,11,23,3,0,4,9,4,2,14,4,4,0,12,2,9,4,10,0,3,2,9,8,4,5,3,1,4,2,0,5,3,6,4,3,TRUE,FALSE
"118","PGEN_.00g024000",12.2607520502204,-8.93652762117623,2.46436797913505,-3.62629594964661,0.00028751581932062,0.0243867324000008,8,19,4,2,8,28,13,5,3,42,4,2,7,26,5,74,5,5,5,4,3,10,28,38,20,11,7,3,3,21,5,3,5,2,1,13,2,6,2,18,0,6,3,1,2,51,1,29,2,16,3,8,2,0,18,7,5,11,4,1,13,23,FALSE,TRUE
"119","PGEN_.00g273360",21.9206596863261,5.65613120476582,1.54071983891066,3.67109649783239,0.00024151212820179,0.022449048574154,26,36,66,26,15,24,32,19,7,14,51,14,74,5,10,2,3,13,15,23,2,8,10,21,5,12,3,18,43,75,29,9,6,18,10,10,50,13,16,12,65,39,27,28,25,61,36,32,2,18,14,83,25,14,16,11,14,11,18,28,6,22,TRUE,FALSE
"120","PGEN_.00g053420",316.630100976385,-6.90419016501132,2.00724886677866,-3.43962837856351,0.000582513440629392,0.0384492713095983,117,118,178,91,135,563,471,98,64,999,137,40,425,273,92,273,79,137,67,116,112,80,205,533,344,227,96,40,97,152,78,70,87,84,194,138,63,112,71,3101,156,1323,99,69,79,2080,593,506,73,79,49,336,31,58,962,156,621,177,100,94,286,769,FALSE,TRUE
"121","PGEN_.00g348570",30.3879336100553,6.11371267491251,1.65079460941877,3.70349687358446,0.000212647803301631,0.0207776840415095,48,75,106,45,36,19,12,20,9,1,88,43,50,15,16,2,8,14,26,32,7,15,24,4,4,11,14,22,75,190,27,14,11,54,22,7,91,18,24,12,119,11,43,36,36,71,16,18,20,23,38,108,32,19,14,10,4,27,14,42,11,49,TRUE,FALSE
"122","PGEN_.00g345120",11.5713772158692,6.24122832207446,1.69340565866573,3.68560733816848,0.000228157895105054,0.0215122591892392,24,17,41,21,9,10,9,9,11,0,18,16,20,9,6,3,1,2,8,18,2,5,5,4,2,4,4,11,23,90,13,2,0,21,4,2,44,8,9,7,55,2,16,9,11,17,9,3,11,8,15,26,14,5,9,9,7,9,3,15,6,9,TRUE,FALSE
"123","PGEN_.00g286740",28.327685155094,6.34096024774695,1.56875683077338,4.04202877294943,5.29907283799012e-05,0.00866430331136914,74,54,69,57,36,19,15,23,9,10,57,23,68,13,7,11,5,19,9,28,2,7,6,14,8,14,15,29,46,148,24,13,10,36,20,6,82,16,11,30,121,29,33,16,33,51,34,11,28,37,37,145,15,14,12,16,7,20,8,27,12,25,TRUE,FALSE
"124","PGEN_.00g345680",66.5848290144238,8.39721010433223,1.89312034305487,4.43564516917181,9.17969455678934e-06,0.00270820945283018,82,153,125,85,44,10,14,66,15,13,202,49,104,16,9,6,2,24,29,57,45,93,35,9,8,35,9,137,279,646,76,30,28,79,20,23,177,66,15,42,423,19,80,27,56,60,186,4,239,36,48,122,50,56,8,6,12,30,13,45,21,16,TRUE,FALSE
"125","PGEN_.00g050250",20.6475475877449,5.33231459979733,1.30779675420038,4.07732668143655,4.55564648718062e-05,0.0078322432654703,29,59,13,17,20,7,5,18,10,7,22,38,31,4,23,8,12,48,42,42,6,34,19,7,4,8,26,28,37,25,38,8,24,26,7,7,25,22,11,6,58,18,55,21,23,4,22,20,21,24,16,26,18,27,22,14,15,26,5,11,6,72,TRUE,FALSE
"126","PGEN_.00g029620",6.34892757822273,7.80581263135027,2.18993538918649,3.56440316453808,0.0003646850531827,0.0289423441914762,8,29,19,17,3,1,0,6,0,0,15,8,6,2,0,0,0,6,4,9,6,1,4,3,2,4,0,8,29,49,3,2,1,6,1,0,20,5,6,0,16,1,12,4,3,4,5,0,23,8,7,15,4,4,3,6,2,12,5,11,4,8,TRUE,FALSE
"127","PGEN_.00g318440",8.42792673759766,7.44810157412973,2.03136505329912,3.6665500186849,0.000245844849099282,0.0225741738155394,12,23,17,21,12,4,5,14,0,5,22,3,20,5,4,0,1,5,2,8,2,5,6,4,0,1,1,15,23,45,6,2,0,4,4,1,12,5,2,8,39,4,8,8,11,21,18,7,0,5,8,39,7,5,4,0,4,13,5,10,7,10,TRUE,FALSE
"128","PGEN_.00g056330",13.9314395813661,6.15148099788561,1.69332414761322,3.63278407536813,0.000280379632167941,0.0239310187934033,13,50,39,27,12,4,14,8,8,0,56,16,7,4,12,0,1,2,6,18,4,5,8,6,4,12,10,17,60,70,14,4,4,24,7,7,36,13,12,8,61,7,24,13,11,7,19,13,2,10,18,32,19,11,8,8,10,17,6,24,2,3,TRUE,FALSE
"129","PGEN_.00g340610",32.8770486706286,-11.7932779373849,2.4611922111678,-4.79169318181338,1.65379676387611e-06,0.000863218303175485,13,9,18,9,32,40,30,6,1,106,4,5,11,22,18,9,1,4,12,9,12,4,12,26,22,11,1,3,8,5,10,5,7,8,0,16,5,14,4,387,18,167,3,3,6,623,25,12,6,4,6,6,1,9,104,10,70,13,4,4,58,45,FALSE,TRUE
"130","PGEN_.00g104010",2.96122203397962,7.1570659472727,1.86816928459617,3.83105856963054,0.000127593125390575,0.0152632053349818,9,3,5,13,5,0,1,2,2,2,4,1,5,0,0,0,2,2,7,2,3,5,2,0,1,2,1,6,3,9,1,3,2,4,6,0,2,1,0,1,3,2,3,3,3,0,0,5,5,4,6,7,2,2,5,4,3,1,2,7,2,6,TRUE,FALSE
"131","PGEN_.00g339710",22.7579234333802,8.59946192154156,2.04991013340032,4.19504337357319,2.72819376740653e-05,0.00597166413185066,18,32,57,31,17,8,16,11,5,3,47,15,220,7,4,7,0,17,10,13,2,4,11,6,2,9,10,17,32,129,14,4,10,33,4,7,52,9,10,28,43,12,22,13,17,62,40,4,9,20,28,201,14,7,5,14,1,15,6,10,4,30,TRUE,FALSE
"132","PGEN_.00g117570",22.8190590664455,11.0095522918319,2.88368242664156,3.81787959385459,0.000134603586477297,0.0158843936702904,30,11,0,59,9,0,5,3,18,78,30,1,74,3,0,13,0,0,1,21,4,19,0,112,2,20,0,16,47,17,1,1,4,28,0,2,8,5,4,52,9,10,48,26,71,17,31,58,26,2,10,40,6,32,3,35,11,6,88,10,0,133,TRUE,FALSE
"133","PGEN_.00g027390",5.7121723961215,7.74912044189111,1.98668491326231,3.90052815630758,9.59830617337036e-05,0.0130258613078809,8,20,7,11,2,6,2,4,3,0,27,4,3,0,1,0,1,6,5,1,1,2,3,0,1,3,1,13,10,27,6,0,1,6,6,2,16,6,1,3,31,4,2,2,10,1,8,3,2,14,7,11,11,3,8,11,2,10,3,12,3,6,TRUE,FALSE
"134","PGEN_.00g085760",3.50017187765014,6.81853878450848,1.76631167053746,3.86032595393185,0.000113235872314488,0.0142289261405547,4,6,5,5,2,2,2,2,0,0,8,5,10,2,1,1,1,3,3,2,1,2,0,5,0,1,1,3,4,13,4,3,1,3,4,2,8,2,1,1,11,2,3,3,7,9,6,5,2,3,3,15,3,1,3,5,1,4,2,2,3,12,TRUE,FALSE
"135","PGEN_.00g155100",5.42572099745648,5.42469525548799,1.49324361313601,3.6328266920194,0.000280333312275968,0.0239310187934033,6,8,6,14,0,6,2,7,1,3,6,4,8,4,1,4,5,9,4,13,5,10,0,7,2,2,6,10,12,11,2,0,7,10,1,3,7,4,2,7,12,10,4,3,13,4,4,7,7,6,0,6,4,1,5,6,5,14,2,4,2,13,TRUE,FALSE
"136","PGEN_.00g261960",4.88844966097618,7.91021675086306,1.88233183456581,4.20234976936873,2.64158554557244e-05,0.00587687826868256,15,18,9,7,3,2,0,8,3,2,7,6,9,0,0,0,2,2,6,6,4,3,5,0,2,0,6,3,14,29,4,4,3,13,6,2,20,5,0,3,5,0,3,13,2,7,7,3,0,2,4,8,6,4,2,3,4,8,6,6,0,7,TRUE,FALSE
"137","PGEN_.00g155150",7.9654364265648,6.15594991189134,1.68166566457606,3.66062650951681,0.000251599288581305,0.0227392296217332,10,23,21,25,6,5,4,5,3,2,17,12,7,4,2,3,4,8,13,12,5,1,5,0,4,2,2,6,21,48,8,5,2,8,1,3,23,5,7,5,29,1,8,10,13,3,5,8,2,8,13,9,13,3,8,6,3,8,7,20,2,4,TRUE,FALSE
"138","PGEN_.00g235470",6.78399604586699,8.53747904332614,2.29068996565065,3.72703385065082,0.000193746445585291,0.019919189492712,15,17,19,11,0,5,7,10,2,0,20,12,19,2,2,1,0,5,1,3,3,5,1,9,0,3,0,1,22,35,10,2,1,11,0,3,31,7,1,0,13,5,2,7,6,15,8,11,0,11,12,20,2,2,11,4,2,2,4,4,0,17,TRUE,FALSE
"139","PGEN_.00g059780",20.9524743614713,-2.75790758699217,0.813279856913196,-3.39109294734018,0.000696144877327224,0.043316888050042,16,59,29,15,17,20,21,20,12,45,15,34,24,27,19,12,39,23,13,40,27,12,18,17,7,11,38,10,32,14,28,30,22,25,29,17,17,27,16,13,16,19,21,18,20,29,13,16,73,25,18,16,15,7,31,32,16,32,20,16,18,5,FALSE,TRUE
"140","PGEN_.00g156990",5.92642028219642,5.87126518908058,1.74135703551289,3.37166076189039,0.000747164182694921,0.0452668085863963,10,12,15,7,1,2,2,1,6,2,1,7,9,0,4,0,0,4,8,8,2,7,2,0,0,2,1,6,19,35,7,9,5,11,7,1,10,4,4,2,15,3,18,2,4,5,10,7,9,6,4,3,14,3,5,18,4,12,7,8,2,10,TRUE,FALSE
"141","PGEN_.00g149990",1225.60270581976,-17.5340142308645,3.71239915020615,-4.72309509872903,2.32282163821273e-06,0.00108700042938569,41,128,108,35,108,745,278,30,55,15308,44,5,1834,135,241,4414,4,48,1,5,17,94,817,7275,464,23,13,37,40,180,6,20,34,90,9,73,5,84,13,20862,43,2705,28,4,30,11812,880,95,2,71,63,213,3,36,918,47,392,168,80,25,299,657,FALSE,TRUE
"142","PGEN_.00g325090",14.3652195988793,6.10378895940777,1.52048857978318,4.01436027903489,5.9607240350725e-05,0.00918994889695307,22,31,21,28,11,11,7,11,3,5,26,19,47,9,3,6,4,12,18,19,0,10,10,13,0,6,11,12,51,47,11,8,15,14,7,3,26,10,10,5,31,14,27,15,10,44,14,17,9,8,18,79,6,6,17,7,7,7,5,11,11,9,TRUE,FALSE
"143","PGEN_.00g169020",38.7104319304652,5.56645602651694,1.65084776048585,3.37187726194614,0.000746577114131149,0.0452668085863963,62,127,149,55,45,32,17,33,10,1,147,68,28,12,12,3,5,22,24,39,18,23,27,7,7,27,11,54,133,265,59,15,33,77,30,10,168,31,28,14,200,9,53,57,59,19,15,6,20,28,36,25,57,29,16,18,5,44,15,30,17,8,TRUE,FALSE
"144","PGEN_.00g098070",21.5113694535228,-6.77365198100661,1.64336963903825,-4.12180669527931,3.75912579304377e-05,0.00725324300485414,12,18,25,5,9,61,45,7,4,34,18,5,5,55,24,9,19,41,4,13,13,4,36,8,25,25,22,5,9,16,6,7,10,9,9,13,10,11,9,79,30,59,5,8,11,120,13,18,33,28,9,12,4,16,65,9,21,44,17,14,34,25,FALSE,TRUE
"145","PGEN_.00g133710",15.8557407500181,6.44204530023983,1.87453865736613,3.43660306760032,0.000589058183250784,0.0386188821492579,42,30,42,31,23,5,9,22,1,0,44,43,23,2,3,1,1,9,14,16,4,9,19,3,3,3,5,17,36,85,25,2,8,22,2,5,40,28,16,9,72,7,24,14,33,19,13,1,16,13,21,60,9,10,3,7,5,15,5,15,5,10,TRUE,FALSE
"146","PGEN_.00g150280",6.39236319266172,11.7902111486668,2.91685210257785,4.04210111930147,5.29743774553009e-05,0.00866430331136914,22,21,5,13,0,0,3,16,4,0,17,19,0,0,0,0,2,5,21,29,6,3,0,0,0,4,8,18,17,16,0,6,0,18,1,5,12,8,2,2,4,2,18,3,19,0,1,2,0,3,24,3,12,2,0,14,0,6,16,0,3,0,TRUE,FALSE
"147","PGEN_.00g293880",141.600211389243,6.08037742726571,1.69207561573572,3.59344308890234,0.000326336951685786,0.0265192740798072,176,219,415,131,82,90,82,60,21,122,213,94,1211,46,48,55,24,62,67,121,29,37,62,234,9,58,29,82,190,400,131,37,50,100,99,28,278,63,60,249,331,199,126,107,101,435,418,128,61,96,113,697,53,44,48,66,90,100,48,106,34,285,TRUE,FALSE
"148","PGEN_.00g161800",67.6583617059233,-7.32357044212509,2.13275536434223,-3.43385395463946,0.000595064718986496,0.0388251120257968,11,36,57,14,44,51,64,16,6,391,25,19,179,58,30,140,28,41,17,17,17,17,48,146,60,18,18,18,14,43,21,26,25,18,44,21,9,46,18,246,12,523,26,31,13,174,175,173,20,19,13,124,11,6,55,26,341,71,21,20,23,116,FALSE,TRUE
"149","PGEN_.00g299010",14.0171948931777,7.83092920366599,2.14066016448877,3.65818420577568,0.000254008465038947,0.0227392296217332,36,58,44,24,8,5,5,12,5,0,49,23,16,2,6,0,4,1,10,14,2,9,5,3,2,7,0,10,45,119,15,6,7,26,8,7,68,8,11,6,88,3,24,17,13,2,5,0,12,9,40,5,13,2,6,1,0,21,18,13,6,5,TRUE,FALSE
"150","PGEN_.00g146370",12.6638111869325,5.48965206212847,1.6356755223959,3.35619870014766,0.000790217722898629,0.0470352838484969,20,29,36,41,7,3,11,19,4,9,25,14,21,3,18,0,2,7,7,21,4,6,11,2,1,6,2,12,27,101,12,9,2,14,6,5,35,5,5,15,36,7,14,9,9,12,20,15,20,7,14,15,20,7,9,8,5,21,5,8,2,16,TRUE,FALSE
"151","PGEN_.00g116150",6.17747162519983,6.57490241438071,1.61378517252228,4.07421168959213,4.61704709481707e-05,0.0078322432654703,4,14,17,8,3,2,8,2,5,9,12,7,15,0,3,0,0,3,11,6,1,3,2,5,0,7,0,8,22,15,3,3,7,9,2,2,19,9,4,11,23,9,6,6,4,15,7,3,0,2,5,20,6,6,5,8,5,5,5,2,4,3,TRUE,FALSE
"152","PGEN_.00g003510",25.2263245081913,-3.0454342617271,0.812592808140675,-3.74779868984501,0.000178393338955507,0.0192326785255983,16,62,74,26,21,16,28,25,13,39,29,29,27,22,15,14,28,36,7,21,18,16,12,18,20,20,43,22,19,36,33,25,18,30,50,15,13,61,22,34,29,37,37,37,17,50,5,36,37,31,16,18,18,13,19,10,48,83,16,27,31,13,FALSE,TRUE
"153","PGEN_.00g117980",25.371687264448,9.07367675404582,2.39160439233617,3.79397060112541,0.000148257235547829,0.0169310230582894,31,69,53,29,9,3,6,7,7,12,45,17,122,3,4,5,0,2,11,15,11,15,9,6,0,8,3,31,14,65,17,0,8,10,6,2,25,8,9,30,47,6,27,6,9,50,64,20,7,7,15,356,22,7,4,8,11,44,6,22,0,136,TRUE,FALSE
"154","PGEN_.00g342070",3.77713215283251,6.91341319351456,1.89248523197409,3.65308699730409,0.000259106394740739,0.0229825678629188,7,7,10,9,2,3,0,6,3,0,8,7,13,2,3,2,1,1,3,3,1,1,3,3,3,1,1,10,5,13,4,1,1,8,1,0,7,0,3,0,9,2,4,2,4,8,5,3,2,4,1,14,0,3,2,2,4,4,2,3,0,8,TRUE,FALSE
"155","PGEN_.00g348850",13.9411745166456,5.20727535682074,1.53498075886798,3.39240431955709,0.000692821241323376,0.043316888050042,12,16,19,26,8,8,12,9,5,2,17,16,57,12,15,1,3,9,8,8,7,4,8,7,1,6,6,12,25,51,16,3,8,9,28,6,25,6,9,9,39,14,15,16,14,30,34,12,17,18,5,73,11,11,4,7,10,17,8,23,6,13,TRUE,FALSE
"156","PGEN_.00g152150",16.9943278436083,7.45101060255571,1.7164620007171,4.34091206181251,1.41892506196097e-05,0.00367581234760862,30,36,31,32,18,11,0,20,5,3,52,20,37,2,4,0,0,13,6,23,6,11,7,5,6,8,7,43,44,100,17,4,4,33,11,7,58,21,16,5,69,2,25,10,24,37,22,8,6,8,10,37,21,10,6,10,6,35,11,19,6,12,TRUE,FALSE
"157","PGEN_.00g094980",17.7733601101155,3.94349688100487,1.15539468606369,3.4131166852082,0.000642244369682034,0.0411127280233721,33,36,39,18,8,17,17,25,11,5,20,15,24,9,18,2,7,18,18,13,14,8,15,8,7,13,21,11,54,62,26,13,17,30,21,3,32,8,28,5,50,26,55,23,18,10,18,11,13,9,14,15,13,20,19,22,12,26,8,12,7,33,TRUE,FALSE
"158","PGEN_.00g291220",18.3818299184103,-11.6511002092497,2.72467482120858,-4.27614338362831,1.90158775402467e-05,0.00469208134724886,4,13,10,6,22,39,24,5,2,130,5,4,5,89,9,70,1,11,5,9,10,1,15,55,1,20,6,8,2,11,2,7,4,2,11,3,2,12,0,45,5,129,3,2,3,139,36,5,0,6,4,6,0,2,24,3,8,28,1,2,19,10,FALSE,TRUE
"159","PGEN_.00g162900",176.93574461738,-16.0477176111245,2.75712995831027,-5.82044294385003,5.86918764192703e-09,1.32751242480986e-05,7,63,107,5,44,617,558,23,21,311,33,12,146,119,395,101,21,68,4,9,26,23,570,206,389,105,33,39,26,156,31,36,8,31,8,92,1,56,21,1804,15,813,16,4,22,794,180,128,32,93,3,95,4,2,891,63,124,104,25,14,387,150,FALSE,TRUE
"160","PGEN_.00g015870",313.611905741418,-1.55265806539693,0.448730796441815,-3.46011033276219,0.00053995409794766,0.0376591547022648,204,551,593,188,301,353,314,286,220,381,424,357,285,347,208,229,472,373,169,285,329,302,298,277,140,213,661,273,268,363,446,296,382,323,613,260,223,379,271,444,365,499,476,307,320,335,228,244,283,378,295,375,213,231,272,385,337,656,251,249,314,246,FALSE,TRUE
"161","PGEN_.00g108910",8.67195492573575,7.24478101145996,1.7128351069659,4.229701377556,2.34001727077882e-05,0.00538243633588804,20,11,27,13,5,6,7,13,4,5,16,9,18,2,5,2,0,1,10,4,4,6,2,4,0,8,1,4,14,54,11,7,1,16,11,4,32,5,4,5,32,10,11,4,5,10,13,10,0,4,17,29,8,3,10,3,4,8,6,11,3,5,TRUE,FALSE
"162","PGEN_.00g156260",18.3657348073983,5.77473444273273,1.55832762711546,3.70572551127907,0.000210786484972836,0.0207776840415095,39,77,14,35,4,3,3,29,6,10,22,31,12,4,32,1,6,13,16,33,14,13,13,0,0,8,8,35,76,93,16,9,23,25,16,4,38,8,12,2,43,18,26,14,28,22,9,22,26,9,15,20,25,14,19,45,18,37,2,14,9,20,TRUE,FALSE
"163","PGEN_.00g212950",11.7607355844386,7.49570238790023,2.21978681557089,3.37676678468444,0.000733432075290385,0.0448351652872334,9,13,5,17,42,2,10,65,1,0,17,6,6,3,1,2,2,3,11,22,2,8,3,4,1,10,2,13,11,4,1,11,130,35,3,15,16,16,6,5,10,2,22,13,22,0,14,3,5,2,15,1,4,7,10,14,5,11,18,18,11,0,TRUE,FALSE
"164","PGEN_.00g134900",4.45694037145553,6.63678096914489,1.74560795596371,3.80198826802486,0.000143539525795649,0.0166493581587415,5,6,8,6,3,0,6,6,5,6,12,8,9,2,1,3,3,4,4,6,4,1,3,3,0,6,2,9,8,28,10,2,0,5,0,0,12,3,5,3,16,2,3,7,5,7,7,0,0,5,7,8,4,1,0,0,1,5,3,2,3,3,TRUE,FALSE
"165","PGEN_.00g311860",8.23596735981965,8.28142848198861,1.73140279919269,4.78307444451982,1.72634152360844e-06,0.000867710400625558,17,13,19,11,16,7,3,8,4,2,35,4,4,4,9,0,1,12,4,11,2,4,9,2,4,3,5,13,17,55,4,1,6,6,3,1,35,0,5,3,48,0,6,4,9,6,9,3,13,8,14,12,4,6,3,2,0,13,7,14,2,2,TRUE,FALSE
"166","PGEN_.00g057170",149.945844552671,7.62959407168884,1.95983714154672,3.89297350782296,9.90229695795626e-05,0.013046997283148,156,283,355,171,61,62,53,52,30,36,224,99,1018,23,26,46,5,48,66,102,27,57,48,90,10,35,19,127,203,496,108,39,38,135,37,25,287,58,68,253,269,124,132,104,90,721,317,99,90,86,75,1591,84,54,47,60,49,122,41,139,16,342,TRUE,FALSE
"167","PGEN_.00g331450",7.57698386893227,7.95509298900204,1.72435743253183,4.61336660191256,3.96198582477679e-06,0.00153623170365845,5,10,4,16,2,8,6,2,2,8,16,2,9,4,2,2,9,0,9,9,2,8,2,11,8,16,11,9,25,8,4,3,21,16,5,7,2,14,5,6,18,0,9,7,17,4,12,11,0,2,6,0,4,8,5,17,0,3,26,8,0,6,TRUE,FALSE
"168","PGEN_.00g145150",7.82229092418833,9.1738617565152,2.33038267247677,3.93663318255154,8.26327688688717e-05,0.0114429521053006,14,17,9,10,1,1,5,3,3,2,10,2,83,2,1,3,0,5,4,9,0,4,4,3,0,3,0,2,7,14,1,0,4,5,1,6,8,5,1,17,13,9,8,4,4,12,5,8,8,1,5,87,9,10,2,1,5,7,3,4,2,24,TRUE,FALSE
"169","PGEN_.00g332570",133.10379029116,-8.28396303831139,2.0710209874336,-3.99994161748059,6.33581121825299e-05,0.00934601022205558,46,132,79,31,37,37,45,20,30,1800,54,44,58,69,28,20,35,112,38,37,50,34,43,57,22,133,95,31,54,132,46,39,51,38,90,38,33,56,31,2282,46,1055,53,38,37,58,50,127,28,92,22,67,25,34,42,62,258,143,28,26,203,43,FALSE,TRUE
"170","PGEN_.00g000580",135.327016003242,-6.41865136490773,1.91041616133258,-3.3598183970714,0.000779937220505959,0.0468341947764884,32,43,150,23,72,259,195,26,14,369,38,16,219,324,69,260,40,99,10,47,71,22,98,307,120,107,63,30,41,82,92,31,86,48,162,37,26,74,46,965,112,585,53,53,49,398,183,271,48,94,24,165,16,45,280,67,273,95,106,48,76,211,FALSE,TRUE
"171","PGEN_.00g340260",50.5132609601782,-11.5861277197505,3.26015625317008,-3.55385657005996,0.000379626190503529,0.0296622620691515,7,7,23,3,13,44,37,4,4,391,8,4,193,16,7,179,0,8,4,5,5,8,20,294,11,17,11,0,2,16,7,2,4,6,13,4,2,10,8,563,0,77,6,6,4,301,134,54,5,5,3,27,0,0,64,7,38,14,6,6,21,171,FALSE,TRUE
"172","PGEN_.00g279590",147.378902818815,8.32596399417674,2.15076795312576,3.87115866315398,0.000108319256287454,0.0137383236175425,153,154,299,125,54,33,76,45,13,88,153,51,1769,35,45,114,3,161,33,79,26,42,48,112,13,53,9,47,192,258,106,13,37,107,41,28,165,32,47,160,232,116,89,106,81,1024,203,123,6,40,82,1679,22,43,10,46,118,53,63,48,17,313,TRUE,FALSE
"173","PGEN_.00g215490",4.26637752915736,5.72358052269235,1.55812156974569,3.67338507715192,0.000239358354118217,0.0224022911981953,4,7,1,4,4,2,2,2,3,5,4,13,7,3,5,2,2,3,2,6,0,5,2,0,0,4,2,8,6,20,3,2,6,7,1,1,7,0,2,3,20,5,5,8,6,2,2,4,6,4,5,13,4,0,4,2,5,6,3,4,4,7,TRUE,FALSE
"174","PGEN_.00g039290",9.84850414308067,5.33099252860095,1.54215136079013,3.45685427782496,0.000546520297175377,0.0376591547022648,5,18,6,11,9,4,1,5,4,31,12,10,12,2,11,1,2,7,8,8,4,3,5,6,1,4,2,10,9,35,13,6,4,12,8,4,15,6,7,6,26,13,11,12,10,13,34,56,11,4,9,23,10,4,7,17,5,11,4,3,5,17,TRUE,FALSE
"175","PGEN_.00g085800",51.5191529193683,4.67232613686902,1.21139426051739,3.85698223043708,0.000114795504008699,0.0142925668339637,78,139,227,63,42,14,40,33,15,9,81,34,105,39,11,18,44,41,53,61,46,33,38,27,9,24,34,39,50,209,46,30,56,44,58,21,114,57,29,35,101,56,66,73,49,65,61,39,24,55,39,214,27,47,20,34,24,72,26,56,46,120,TRUE,FALSE
"176","PGEN_.00g197930",4.52600163853926,10.2117568512538,2.44124496347843,4.18301194842139,2.87672266489036e-05,0.00610000051331673,23,8,7,13,2,3,2,2,3,0,8,4,4,0,0,0,0,1,4,4,0,3,0,0,2,3,0,10,9,49,6,0,0,6,4,2,19,2,6,4,25,0,6,0,2,7,4,0,1,2,12,10,3,3,1,3,0,3,5,4,2,0,TRUE,FALSE
"177","PGEN_.00g013170",9.31098618061733,9.98601051291368,2.5675318634708,3.8893423894707,0.000100516223071781,0.0131164006087226,12,26,19,34,2,4,5,21,6,3,51,5,4,5,4,0,0,0,9,3,0,2,1,2,0,4,0,13,54,11,16,0,3,26,3,4,73,1,7,4,11,0,18,7,30,0,0,16,15,0,3,13,12,9,3,14,1,12,5,9,8,1,TRUE,FALSE
"178","PGEN_.00g131380",12.9085145170141,6.90434742778269,1.86937066156922,3.69340739625545,0.000221269109784621,0.0211467823161062,16,36,31,23,12,5,9,15,5,0,31,11,14,5,0,2,4,15,8,18,6,10,2,0,0,10,2,18,42,67,11,6,6,23,11,7,36,19,8,7,67,0,40,17,15,20,24,3,21,15,21,13,6,12,2,10,2,17,4,21,7,0,TRUE,FALSE
"179","PGEN_.00g196600",86.0210717998754,10.2347049798257,2.95778763357324,3.46025687025454,0.000539660324179741,0.0376591547022648,139,148,30,239,32,54,6,117,140,0,141,137,0,62,25,0,33,9,81,112,102,63,17,8,17,71,64,207,246,168,19,53,25,93,12,50,67,56,41,9,484,8,161,163,165,0,3,0,236,53,167,7,69,237,3,18,0,34,608,96,34,0,TRUE,FALSE
