"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG15","SG93","SG102","SG2","SG10","SG9","SG118","SG81","SG5","SG101","SG65","SG107","SG109","SG3","SG66","SG12","SG27","SG6","SG91","SG82","SG11","SG16","SG131","SG79","SG1","SG64","SG4","SG13","SG14","SG46","SG108","SG78","SG7","SG80","SG8","up","down"
"94","PGEN_.00g055210",15.5907486532894,-2.12837727667125,0.678855165674706,-3.13524501880439,0.00171710628456177,0.0346571998164306,29,22,10,13,20,9,14,14,44,4,9,11,11,6,6,7,9,18,26,14,19,32,24,17,8,13,35,10,21,19,12,18,9,17,16,FALSE,TRUE
"95","PGEN_.00g098060",10.7633508466709,-3.27105501929616,0.995113278988149,-3.28711824911254,0.0010121832143815,0.0243126008604454,10,18,31,6,5,9,3,15,9,9,9,7,9,2,11,4,35,12,21,5,7,4,9,2,5,4,11,7,17,5,22,6,10,11,10,FALSE,TRUE
"96","PGEN_.00g290170",248.084904600888,-4.27433462380381,1.22416235213746,-3.49164031743058,0.000480064235954817,0.0151628587721497,94,225,174,65,140,247,57,166,1225,236,94,11,677,25,46,189,821,488,59,277,350,213,280,155,90,78,166,293,67,169,163,47,113,102,102,FALSE,TRUE
"97","PGEN_.00g129560",24.8182508269127,-2.24101160352338,0.561593324450368,-3.99045271009348,6.59472976635006e-05,0.00442433814694714,24,36,18,24,21,29,20,29,43,22,21,26,29,12,15,20,21,44,23,17,9,32,33,24,11,17,27,51,30,17,26,22,13,24,36,FALSE,TRUE
"98","PGEN_.00g315400",21.9247841496895,4.21037864125402,0.958460147856043,4.39285728329145,1.11870569563024e-05,0.00144331995849786,9,17,5,33,56,32,28,7,12,18,21,25,12,13,11,50,16,6,18,8,42,16,4,24,26,5,16,4,13,26,17,19,114,7,47,TRUE,FALSE
"99","PGEN_.00g122510",140.1258135391,5.15999425792695,1.52398437548268,3.38585771674508,0.000709561631675649,0.0198158450058103,18,124,18,380,379,159,99,55,15,35,158,56,105,14,28,435,135,31,124,44,1073,60,4,77,84,11,83,9,84,104,75,68,443,31,121,TRUE,FALSE
"100","PGEN_.00g232640",473.546905604361,-3.6773041129462,1.01240238956127,-3.63225546567487,0.000280954772729799,0.0112507087956205,208,499,381,212,176,1020,117,563,1642,555,176,243,627,240,240,255,496,2089,200,419,354,470,695,115,293,291,243,846,347,147,383,100,219,397,283,FALSE,TRUE
"101","PGEN_.00g046630",19.3476996179172,3.86706867435497,1.13851184966954,3.39659940779485,0.000682287700134388,0.0193069664439515,29,12,7,28,52,15,20,18,3,28,15,18,13,4,2,35,3,6,12,19,83,12,6,24,25,14,7,2,21,19,11,6,78,8,26,TRUE,FALSE
"102","PGEN_.00g169480",73.6656447835953,5.16499148449754,1.19181477586073,4.33371996144903,1.46610650511231e-05,0.00159428610241641,22,41,5,103,177,136,72,28,27,24,104,31,58,33,18,190,55,16,59,20,160,59,6,51,64,14,42,10,34,91,28,54,555,20,156,TRUE,FALSE
"103","PGEN_.00g149120",93.78912078337,5.3082644714019,1.34959266431626,3.93323453198468,8.38103908411099e-05,0.00518441120518372,20,74,4,103,206,68,108,31,24,100,146,73,68,9,21,249,59,31,94,22,437,69,3,128,63,30,46,22,50,90,37,40,552,17,153,TRUE,FALSE
"104","PGEN_.00g272710",98.0605261757382,4.79089021687196,1.0036190287843,4.77361436906516,1.80948712785022e-06,0.000550952640687836,31,73,19,154,200,227,192,29,27,69,161,144,44,23,61,358,40,52,56,33,286,31,24,62,99,47,63,32,69,127,36,71,402,24,143,TRUE,FALSE
"105","PGEN_.00g293610",35.3777270298275,5.40715974591615,1.12916592497456,4.78863170267735,1.67922341399071e-06,0.000550952640687836,10,17,6,65,49,80,30,11,5,17,38,39,13,7,12,73,28,7,31,13,149,21,11,50,52,6,24,4,17,76,30,20,169,10,33,TRUE,FALSE
"106","PGEN_.00g116950",129.943393728683,-0.947844817759798,0.314227256628207,-3.0164309357838,0.00255769476005102,0.0471408535436037,155,147,143,147,89,136,120,153,173,82,141,129,124,72,175,121,109,164,166,135,109,153,165,115,140,116,115,118,148,136,138,106,90,141,163,FALSE,FALSE
"107","PGEN_.00g116140",14.4229050667844,4.406339010654,1.13838001432063,3.8707100926079,0.000108518786073198,0.0062108646585653,3,3,1,21,28,20,15,9,4,8,13,8,11,11,8,30,9,3,4,12,54,13,11,22,12,5,8,1,4,17,9,6,74,12,29,TRUE,FALSE
"108","PGEN_.00g233800",123.184029861883,2.38357009385983,0.647457330576134,3.68143193581396,0.000231927707826021,0.0098079650665093,133,192,104,309,104,80,124,51,30,240,168,272,31,117,285,168,28,29,165,82,52,161,113,122,127,269,69,32,126,172,227,115,105,102,225,TRUE,FALSE
"109","PGEN_.00g305460",81.2245281663254,8.45175301297724,1.54849911667978,5.45802895328679,4.81449164176022e-08,9.1619775942697e-05,24,17,2,15,191,126,37,9,14,25,78,65,36,15,15,78,16,27,117,32,432,25,0,75,16,19,14,14,24,97,16,53,818,8,156,TRUE,FALSE
"110","PGEN_.00g274080",18.8791507191272,3.30037999456242,1.00471006562724,3.28490786294851,0.00102015726226474,0.0244196134602492,11,13,20,28,24,12,12,10,5,15,12,29,7,5,5,25,3,11,14,6,104,15,14,25,23,12,13,5,30,16,17,14,69,11,24,TRUE,FALSE
"111","PGEN_.00g114200",61.9826718821099,5.12232575087075,1.19366665834792,4.29125310240319,1.7766766900666e-05,0.00182757607632256,31,37,16,63,64,345,24,8,19,16,67,28,60,17,16,258,37,24,36,27,209,18,10,38,109,53,41,18,51,50,21,22,195,23,63,TRUE,FALSE
"112","PGEN_.00g053400",10.7993767561354,1.72699447851936,0.541843119193346,3.1872592219873,0.00143627987069688,0.0307105684711929,10,8,12,15,12,13,11,7,7,6,22,21,4,10,9,22,8,8,15,14,7,14,14,9,11,11,4,5,9,18,8,11,17,7,20,TRUE,FALSE
"113","PGEN_.00g344990",33.7410244773529,6.86394596622715,1.5380441047349,4.46277577157661,8.09047034219888e-06,0.00118432038932342,6,33,4,24,38,213,47,11,5,5,12,50,4,5,33,36,13,9,23,9,176,7,4,17,96,7,17,2,13,13,14,15,130,4,17,TRUE,FALSE
"114","PGEN_.00g122020",18.2257339143725,4.49184274626048,1.24644719904517,3.603716827878,0.000313698819010283,0.0118799771657029,5,12,2,22,27,17,20,3,8,13,23,10,8,9,6,39,22,6,16,4,75,9,1,7,30,5,10,4,10,20,14,8,122,7,20,TRUE,FALSE
"115","PGEN_.00g208950",30.0863821544759,4.69092463879537,1.09912871215316,4.26785742827699,1.97359391466829e-05,0.00197424533713579,9,31,3,40,54,78,36,6,7,28,25,30,12,11,25,78,25,15,19,14,94,21,2,18,43,18,13,11,20,35,17,19,144,5,30,TRUE,FALSE
"116","PGEN_.00g245880",149.230551334922,-0.968442253138622,0.261753953179437,-3.69981901467115,0.000215753276441033,0.00954833686202992,220,231,152,198,149,99,163,146,183,107,222,166,136,102,198,175,95,155,175,162,85,206,207,112,114,143,188,58,224,191,188,125,87,167,172,FALSE,FALSE
"117","PGEN_.00g052650",18.6880902075484,5.13647279011055,1.07137811770039,4.79426703350589,1.63270675101729e-06,0.000550952640687836,7,14,2,22,29,48,15,8,6,16,11,40,4,6,8,38,9,7,17,5,35,14,3,13,63,12,19,8,6,13,3,11,109,8,21,TRUE,FALSE
"118","PGEN_.00g312070",496.607684095805,6.84623307560697,1.70868771598335,4.00671990063847,6.1567803670743e-05,0.00433939001427496,26,222,27,241,369,4519,147,26,90,187,155,1131,38,853,808,258,188,105,86,121,290,139,15,64,2476,605,55,995,68,174,72,108,1004,25,207,TRUE,FALSE
"119","PGEN_.00g289900",20.4005039861908,4.269044126899,1.22468340199274,3.48583488594083,0.000490603719373598,0.0153331630385115,3,24,6,31,49,95,18,7,8,18,21,17,12,2,24,35,17,6,13,6,105,8,4,3,21,10,14,6,17,9,7,3,27,7,41,TRUE,FALSE
"120","PGEN_.00g235110",103.458354716473,-3.92104669070058,0.986683446424612,-3.97396622484045,7.06855910981107e-05,0.00459879247383606,40,52,82,32,75,85,42,95,601,107,52,34,332,80,33,43,179,295,44,85,62,83,163,35,81,41,56,59,63,48,67,30,50,85,48,FALSE,TRUE
"121","PGEN_.00g342060",12.3717109280742,4.57976086645394,1.20520722307638,3.79997794467559,0.000144708966358225,0.00754468939670418,2,12,0,19,18,16,10,5,2,6,14,10,7,3,14,32,13,4,7,4,43,8,5,14,14,2,9,3,10,17,3,6,76,4,13,TRUE,FALSE
"122","PGEN_.00g313060",78.2252878309309,2.56505398201004,0.833966511882569,3.07572779657515,0.00209989454553623,0.0406727666173582,149,61,49,125,172,44,81,28,44,72,76,72,66,18,47,115,26,29,107,45,154,67,75,98,30,24,50,21,80,94,50,162,318,47,149,TRUE,FALSE
"123","PGEN_.00g062920",166.706028683559,1.55928821904026,0.439834729064364,3.54516848261903,0.000392362203463332,0.0136262087925476,211,204,141,242,185,95,190,115,95,264,228,172,140,132,190,323,80,65,271,128,217,157,131,229,153,156,196,55,201,241,142,119,316,105,225,TRUE,FALSE
"124","PGEN_.00g260350",17.6620795837186,3.89256985589418,1.1594122848318,3.35736468107106,0.000786892503768139,0.0211654619741451,8,5,2,16,31,16,23,7,5,20,29,26,18,7,6,48,21,10,17,2,30,11,1,14,19,6,18,2,10,15,8,11,114,8,33,TRUE,FALSE
"125","PGEN_.00g142010",24.3700396660455,5.76930090736083,1.53820486040027,3.75067135456818,0.000176361732446345,0.00833829507690419,2,10,7,21,27,51,4,0,74,67,15,16,19,45,31,25,29,11,61,0,88,27,7,28,28,24,2,3,0,27,3,6,42,2,8,TRUE,FALSE
"126","PGEN_.00g115060",85.1836310750539,1.50921233598546,0.503861671829121,2.99529101014314,0.00274183118223799,0.0493399975394695,110,90,53,107,86,114,69,62,84,178,105,65,67,97,96,102,54,72,87,49,89,78,83,109,95,139,81,72,35,95,52,51,132,57,104,TRUE,FALSE
"127","PGEN_.00g205150",16.6303894361716,4.34882510723272,1.36411766245098,3.18801319485811,0.00143253999283842,0.0307105684711929,7,20,5,13,38,40,7,7,6,15,10,5,6,6,5,47,28,4,14,2,61,14,3,13,13,2,10,2,6,12,6,6,100,8,9,TRUE,FALSE
"128","PGEN_.00g216830",28.4627753996296,3.83122460353536,1.15016640974681,3.33101764324585,0.000865291179238022,0.022177092445656,10,27,11,25,53,48,29,10,10,9,47,22,16,11,5,63,35,9,14,9,57,8,5,29,43,6,14,11,20,39,15,14,195,11,44,TRUE,FALSE
"129","PGEN_.00g255870",54.7850953636868,1.41422907165086,0.460632534084906,3.07018928756384,0.0021392314431895,0.0413295171207067,96,50,51,69,62,60,54,39,34,102,66,38,43,86,59,71,22,26,68,42,42,56,46,78,40,83,74,31,44,71,45,50,72,33,78,TRUE,FALSE
"130","PGEN_.00g131030",43.5258028532971,4.04292901639268,1.04888863546784,3.85448834097567,0.000115971909678806,0.00653909760351905,10,43,12,56,105,69,35,19,25,15,58,13,14,22,14,131,27,37,29,21,84,35,5,50,46,23,31,20,19,56,23,29,271,15,58,TRUE,FALSE
"131","PGEN_.00g285340",51.3199242096721,1.42695912211464,0.46519379565817,3.06745088914124,0.00215892933117831,0.0416044811871627,68,67,52,58,74,67,65,29,46,139,60,41,27,40,69,65,24,22,67,40,38,54,35,57,45,71,42,38,49,62,50,50,65,27,54,TRUE,FALSE
"132","PGEN_.00g246390",15.7281049369152,3.83007676800871,1.21474188448298,3.15299638296318,0.00161603809219267,0.0334273966243767,8,13,3,20,48,20,21,10,5,19,9,7,5,11,4,22,12,5,7,6,19,13,1,15,7,2,7,9,10,6,7,16,124,6,47,TRUE,FALSE
"133","PGEN_.00g020160",12.8487681652463,3.4384406566115,0.878399007817583,3.9144405059774,9.06140760463028e-05,0.00547424084813061,14,5,6,10,25,9,11,9,8,13,24,13,5,4,9,38,3,6,12,7,28,15,13,19,13,3,14,2,5,24,8,15,53,7,18,TRUE,FALSE
"134","PGEN_.00g286180",18.0534317959711,3.46288096606843,1.09045605018701,3.17562634961268,0.0014951339514847,0.0315262039853229,11,6,4,34,10,5,14,15,6,0,9,11,3,15,22,8,5,11,21,12,6,5,11,8,23,15,4,6,3,22,14,116,12,17,222,TRUE,FALSE
"135","PGEN_.00g210360",27.8678717928355,-4.0984617908695,1.21669672765933,-3.36851550406819,0.000755741464426773,0.0206931799540165,9,22,21,14,7,48,14,26,90,7,7,23,27,2,34,8,67,87,11,8,12,23,48,7,26,17,10,91,12,12,17,9,27,18,16,FALSE,TRUE
"136","PGEN_.00g051020",15.7248051974581,-2.53846043276965,0.777562678012177,-3.26463770002333,0.00109604172885642,0.0255139744344192,25,7,11,12,10,12,27,11,22,25,12,10,18,8,26,7,26,27,13,23,13,20,16,6,12,14,10,32,22,8,14,4,5,9,15,FALSE,TRUE
"137","PGEN_.00g041430",67.9723255390673,3.34358476253888,0.860981519332157,3.88345706320436,0.000102981724101867,0.00602997602971856,48,67,26,97,223,34,50,44,23,39,144,59,50,38,17,173,16,24,69,31,131,74,41,67,46,70,62,22,86,105,44,27,266,27,164,TRUE,FALSE
"138","PGEN_.00g164540",61.84401660013,5.91702444943396,1.38727355084564,4.2652182374753,1.99706898265181e-05,0.00197424533713579,19,17,4,33,12,457,19,8,9,44,47,244,17,16,53,24,10,20,64,47,109,17,3,24,287,76,30,79,51,63,43,17,112,6,14,TRUE,FALSE
"139","PGEN_.00g086290",209.164667284029,-3.76628015161025,1.12957503812277,-3.33424520239877,0.000855312224150788,0.022069954746562,161,83,107,108,63,99,112,105,747,451,145,14,642,42,76,164,558,402,170,210,299,155,379,113,47,25,77,304,166,94,121,49,136,140,83,FALSE,TRUE
"140","PGEN_.00g281940",235.113016017701,6.50321660157798,1.35338979802943,4.8051319812273,1.54649454952885e-06,0.000550952640687836,67,124,12,241,413,1129,338,41,34,164,222,326,68,27,215,432,175,37,87,72,982,88,6,117,530,110,135,47,66,216,49,97,1016,24,184,TRUE,FALSE
"141","PGEN_.00g143630",14.001552523384,5.38286373381267,1.42857748570059,3.76798863743315,0.000164568191345927,0.00800970332562881,2,1,0,30,23,63,5,4,3,12,14,17,7,2,0,65,12,6,4,6,23,7,4,11,16,3,3,23,2,17,10,12,59,2,10,TRUE,FALSE
"142","PGEN_.00g171900",40.1344527148091,4.83723430395335,1.07153134600383,4.51431899028744,6.35205478188217e-06,0.00102876257446143,14,56,2,23,53,144,29,8,12,28,58,75,44,9,47,87,6,15,29,14,97,30,10,44,50,28,36,8,34,64,14,26,163,5,62,TRUE,FALSE
"143","PGEN_.00g131800",35.8692774233542,4.24455283938679,1.29284957699189,3.2830987571367,0.0010267269025971,0.0244998281585238,5,36,4,54,55,23,42,12,15,33,48,17,14,20,4,116,45,12,38,8,29,12,5,24,37,2,13,17,19,34,10,18,339,10,76,TRUE,FALSE
"144","PGEN_.00g332560",25.6164572295219,4.74532370746948,1.10354893260994,4.30005735789764,1.70753908913461e-05,0.00178051884198529,5,31,2,12,42,60,35,7,7,16,42,42,11,12,16,62,17,11,19,8,91,21,3,15,35,12,15,6,17,33,14,15,106,4,55,TRUE,FALSE
"145","PGEN_.00g211680",62.7551121789438,1.13111973679767,0.360540847397948,3.13728595514502,0.00170519729487724,0.0345211750228871,51,79,46,84,50,71,72,37,65,82,81,89,49,56,59,87,37,34,65,28,85,80,60,58,80,80,59,36,73,96,51,77,65,67,83,TRUE,FALSE
"146","PGEN_.00g250350",11.8805553348017,4.02138140803799,1.05166124242176,3.82383722611815,0.000131390674532177,0.00709323272722647,5,14,5,19,36,8,7,4,0,7,12,7,6,13,4,24,4,5,9,7,41,10,6,14,7,10,2,2,9,18,14,8,51,14,18,TRUE,FALSE
"147","PGEN_.00g086660",45.0247414924989,6.30746055939259,1.44829725889878,4.35508699656623,1.33014080905485e-05,0.00155769720592701,8,12,2,27,73,242,49,5,9,39,25,86,28,4,56,136,20,6,29,16,268,25,0,17,62,17,24,13,27,48,8,14,75,9,36,TRUE,FALSE
"148","PGEN_.00g233790",26.6198117475592,2.06110503437648,0.623215255715771,3.30721209962884,0.000942295161534199,0.0234403619921514,21,32,21,34,30,8,19,16,8,19,38,38,5,17,64,66,6,12,48,12,25,29,30,30,33,28,30,2,44,52,36,27,54,40,34,TRUE,FALSE
"149","PGEN_.00g279740",13.9043772678784,-2.64921828825323,0.787043617376995,-3.36603744666955,0.000762563555863056,0.0207781569186426,17,8,11,13,13,17,10,24,63,10,25,9,22,4,8,12,13,28,4,10,6,15,22,15,7,12,13,9,15,10,13,8,5,7,9,FALSE,TRUE
"150","PGEN_.00g167530",23.3493888918838,4.77625091203684,1.25541492053145,3.8045197917633,0.00014207955226857,0.00745868656460935,12,10,3,40,42,9,19,6,5,18,65,13,3,2,6,51,18,11,16,8,37,13,1,34,9,6,14,4,30,33,13,10,204,11,65,TRUE,FALSE
"151","PGEN_.00g199980",19.8289669805194,3.26897110566392,0.917734631259849,3.56200038041099,0.000368039850720763,0.0131526729750537,15,17,4,28,63,24,15,8,5,21,25,21,22,3,20,56,9,4,31,8,35,22,12,18,12,13,23,4,22,15,21,13,76,6,32,TRUE,FALSE
"152","PGEN_.00g108800",20.0771882548218,2.26030436848255,0.646797857761298,3.49460707292064,0.000474760134463001,0.0150578089313848,19,27,14,30,27,19,27,7,11,20,25,13,8,15,14,40,5,13,42,11,33,17,15,21,16,25,20,6,34,16,13,18,62,13,45,TRUE,FALSE
"153","PGEN_.00g130760",39.3280823501349,3.92136134996524,1.28231651679232,3.05802919841853,0.00222797866203811,0.0424198060022633,24,30,2,38,137,38,69,13,21,18,20,19,16,16,11,104,54,21,29,24,105,22,2,17,18,13,23,7,18,36,14,42,245,7,76,TRUE,FALSE
"154","PGEN_.00g266130",64.7020622907253,-9.29398845448501,1.84403027755658,-5.04004113576701,4.65431793748978e-07,0.000322078801274293,7,45,67,7,5,15,12,48,105,14,12,0,45,60,70,7,254,184,5,6,6,20,31,11,7,8,10,561,10,10,16,15,0,32,8,FALSE,TRUE
"155","PGEN_.00g335240",14.6608091595862,3.82926724693828,1.01429447643399,3.77530129159437,0.000159814379364006,0.00784843261754075,7,14,4,11,47,19,12,6,6,5,20,25,10,3,14,23,6,4,12,8,47,11,9,10,19,9,19,10,3,17,4,9,62,7,22,TRUE,FALSE
"156","PGEN_.00g164660",66.6498385954986,5.85875242708057,1.39406462822495,4.20264047194173,2.63819430118142e-05,0.00250143677519196,20,19,5,35,12,480,24,9,9,49,48,272,20,16,62,27,11,19,65,48,113,18,3,26,329,79,34,88,52,67,45,18,116,7,14,TRUE,FALSE
"157","PGEN_.00g299380",11.8030861546524,-2.31508986417738,0.724760497429079,-3.19428262493559,0.00140178808829577,0.0304000311342092,24,9,5,8,8,6,12,32,6,2,10,16,20,10,11,10,3,11,15,24,12,17,20,8,10,5,23,5,18,12,10,7,6,17,15,FALSE,TRUE
"158","PGEN_.00g204830",26.5237548060491,5.39950479206023,1.18365597062713,4.56171803805413,5.07367517107894e-06,0.000940454791488894,11,13,1,52,38,62,21,7,6,16,39,27,18,5,9,80,29,6,20,13,62,12,6,12,44,7,18,3,6,19,8,19,176,10,46,TRUE,FALSE
"159","PGEN_.00g221720",19.0128541751055,-2.40545617026821,0.66529029330804,-3.61564897979723,0.000299596114964583,0.0115762722188346,41,14,11,23,6,10,7,30,22,9,21,22,18,6,20,16,9,27,23,23,3,20,36,16,22,10,35,11,37,14,53,30,6,30,22,FALSE,TRUE
"160","PGEN_.00g023050",14.492969855195,3.48767856457907,0.938427420033871,3.71651391479289,0.000201990521568799,0.00915209434631962,11,6,9,17,24,17,12,13,6,14,25,14,13,4,5,20,12,9,8,6,32,7,9,27,13,34,11,3,10,15,3,5,69,5,20,TRUE,FALSE
"161","PGEN_.00g033640",292.614957832079,5.13922400071169,1.30166822267384,3.94818273288939,7.8746688610012e-05,0.00495388259255712,78,235,13,364,659,418,343,150,53,165,318,189,149,50,104,1043,271,69,175,69,1360,211,11,217,241,97,193,55,124,328,86,132,1619,66,383,TRUE,FALSE
"162","PGEN_.00g127990",31.5125682689874,4.87201656523794,1.29000883881291,3.77673114993634,0.000158900090593685,0.00784843261754075,6,21,1,39,70,30,28,13,4,21,28,27,21,13,17,114,27,10,21,5,137,25,3,21,35,9,29,3,18,25,27,9,190,6,28,TRUE,FALSE
"163","PGEN_.00g346230",26.425178542386,4.39986013954944,1.25221523668954,3.51366123860725,0.000441976081783751,0.0144391499336391,4,22,3,76,44,61,47,16,10,8,25,29,13,7,12,77,35,12,17,6,63,17,7,15,30,7,8,2,20,22,10,13,145,2,39,TRUE,FALSE
"164","PGEN_.00g246530",15.7675077026475,3.75652951224839,1.21063409602697,3.10294375862739,0.00191606049301927,0.0378832531762668,8,13,3,20,49,20,21,11,5,19,9,7,5,10,4,25,12,5,7,7,17,13,1,15,7,2,7,9,10,6,7,17,123,6,47,TRUE,FALSE
"165","PGEN_.00g230540",96.4587988118587,-8.50302089348212,1.58308829359746,-5.37116023652703,7.82316542107059e-08,9.37982152684348e-05,33,47,71,18,12,6,21,94,941,68,31,16,60,75,6,11,140,83,23,18,21,179,69,11,21,24,20,580,29,24,28,5,34,104,16,FALSE,TRUE
"166","PGEN_.00g348370",17.2447354702376,3.97278592600266,1.09659407557548,3.62284095317383,0.000291385001532885,0.0114331063488058,9,13,1,26,32,15,20,11,3,13,29,9,12,4,5,49,9,7,15,9,48,13,9,26,14,3,10,1,8,28,14,11,95,15,30,TRUE,FALSE
"167","PGEN_.00g312080",544.251187213222,5.78844870840496,1.55567144960702,3.72086838121713,0.000198538899735835,0.00911649766716951,56,209,49,359,524,3978,322,52,106,380,225,999,85,1315,601,456,232,143,105,148,431,232,16,68,1917,557,131,1214,124,261,116,153,1489,41,295,TRUE,FALSE
"168","PGEN_.00g238040",18.819537393624,6.13084362780052,1.72314686446771,3.55793447106691,0.000373782526985244,0.013233639978659,1,24,1,10,23,35,22,5,2,14,22,6,11,2,5,46,2,1,20,3,132,11,0,14,24,4,16,1,16,36,9,2,96,0,26,TRUE,FALSE
"169","PGEN_.00g038430",28.3893790348549,3.07411507362055,0.970964170359773,3.1660437814935,0.00154527533514924,0.0323036437021192,8,19,4,33,90,46,33,19,12,32,39,39,40,7,6,35,3,19,19,17,73,26,26,40,17,10,22,4,30,35,24,32,82,15,62,TRUE,FALSE
"170","PGEN_.00g339220",11.9702800254092,5.18785319394622,1.46180333140012,3.54894060131693,0.000386784318513488,0.0135055148280948,24,10,0,19,64,21,1,4,2,0,22,14,6,16,4,10,0,10,6,10,51,2,6,10,8,12,2,3,10,5,4,2,8,3,68,TRUE,FALSE
"171","PGEN_.00g210450",31.1914963132764,-2.48932472970145,0.619519443571854,-4.01815432191958,5.86557789652629e-05,0.00421108192993983,29,22,28,35,17,27,22,26,90,17,28,51,38,10,25,23,30,45,28,22,17,39,31,30,21,27,34,59,36,15,40,20,20,52,33,FALSE,TRUE
"172","PGEN_.00g046720",252.89863109266,4.15713989395708,1.29531024403803,3.20937776342872,0.00133022594537295,0.029264970798205,110,144,24,446,671,382,336,44,79,94,366,284,181,32,25,643,223,104,108,136,592,235,34,139,180,25,146,10,210,366,208,158,1646,73,496,TRUE,FALSE
"173","PGEN_.00g336000",60.1615568293259,-3.09131845859486,0.842544173770066,-3.66902834870055,0.000243474082605857,0.0101274574688294,36,46,48,43,30,58,35,79,177,52,37,23,137,21,24,39,123,167,48,48,81,43,54,37,27,19,38,62,44,35,71,34,52,50,42,FALSE,TRUE
"174","PGEN_.00g305370",32.7149773080423,5.42559027629196,1.35099343529603,4.01600047383139,5.919413642979e-05,0.00421108192993983,18,17,2,55,112,18,46,11,20,27,17,16,16,8,7,95,11,4,20,5,70,13,2,5,21,8,24,13,13,29,12,15,291,3,118,TRUE,FALSE
"175","PGEN_.00g211250",21.7379757498246,3.68805859593672,0.852050013825623,4.32845318478159,1.50160242377174e-05,0.0016098869929226,9,17,8,24,41,39,8,9,2,16,24,34,9,8,21,51,18,13,26,7,36,22,10,26,32,29,21,12,22,27,17,8,97,10,14,TRUE,FALSE
"176","PGEN_.00g069990",12.4654514922871,3.27126125225771,0.908572873927043,3.60043904691831,0.000317680297420853,0.0119149079736032,10,16,4,11,31,26,14,4,3,5,20,23,9,2,19,22,1,8,25,9,15,11,10,11,15,4,7,7,10,21,10,5,47,4,18,TRUE,FALSE
"177","PGEN_.00g159750",107.764842533541,5.63509035744354,1.35831997134369,4.14857358820187,3.3455330807072e-05,0.002861370540488,21,60,9,107,180,238,54,51,26,30,95,136,33,42,82,284,145,26,59,21,511,65,8,48,162,39,49,33,38,91,23,19,643,31,112,TRUE,FALSE
"178","PGEN_.00g007040",53.5828341689172,5.06178401644022,1.23128535473242,4.11097557279094,3.93990885626287e-05,0.00322479421654548,20,28,5,41,63,64,44,7,15,37,41,38,25,21,21,103,70,14,59,14,283,27,4,26,86,34,33,14,17,59,29,22,352,11,35,TRUE,FALSE
"179","PGEN_.00g339930",64.5567049274299,-2.79258717199529,0.857142384797415,-3.25802016272397,0.00112192434627886,0.0259498198278812,48,56,49,54,52,105,31,88,193,65,49,11,86,23,19,59,72,158,36,68,113,69,92,40,23,29,70,95,63,32,62,32,26,43,54,FALSE,TRUE
"180","PGEN_.00g108930",35.5550539571431,-1.28064371941676,0.380706562418152,-3.36386037393849,0.000768604175351604,0.020820693888884,59,59,38,35,23,35,45,38,20,23,27,39,33,25,45,41,33,33,37,34,24,44,43,50,19,35,49,38,50,40,44,28,26,26,35,FALSE,TRUE
"181","PGEN_.00g308530",22.2691262072376,2.97880128156329,0.744520721172745,4.0009649118579,6.3084712735161e-05,0.00435768208141193,17,26,11,23,56,51,12,12,10,32,40,34,26,13,25,31,9,12,24,6,29,13,13,18,27,7,20,16,23,46,7,18,52,7,25,TRUE,FALSE
"182","PGEN_.00g063890",42.6363211344738,8.17045146361034,1.8982885476579,4.30411460559619,1.67654864012545e-05,0.00177248447897707,0,27,0,22,35,438,14,24,7,33,0,37,5,3,279,30,16,11,10,7,133,10,7,9,120,43,10,9,4,6,6,11,9,7,19,TRUE,FALSE
"183","PGEN_.00g118430",19.5537306268179,4.781847289397,1.26255627706543,3.7874329851747,0.000152211720075176,0.00781606775795945,9,20,5,36,46,56,18,9,7,17,14,22,11,6,7,59,13,5,9,0,35,14,0,9,31,6,11,6,9,11,15,8,124,4,31,TRUE,FALSE
"184","PGEN_.00g092520",75.7576707366744,1.50336951765569,0.459403876781453,3.27243541823848,0.00106625228808426,0.0250503469657328,98,78,82,106,125,68,74,57,55,144,117,60,50,72,77,100,32,40,103,67,80,83,58,83,70,51,92,37,84,91,47,69,149,40,105,TRUE,FALSE
"185","PGEN_.00g187930",28.3168799683073,3.72158902563548,0.973955125783753,3.82110933770246,0.000132852732466,0.00712165492627601,12,9,17,44,85,27,28,23,13,9,61,19,30,10,9,57,4,9,25,16,66,30,17,31,24,17,28,7,13,33,18,19,136,9,66,TRUE,FALSE
"186","PGEN_.00g256100",26.9466269220443,3.04522843227678,0.918767830027401,3.31447002469162,0.00091817023732783,0.0231427544587399,7,24,12,34,37,51,30,27,16,38,25,24,17,14,27,63,21,10,17,21,105,24,5,40,19,19,18,6,16,20,25,10,75,10,21,TRUE,FALSE
"187","PGEN_.00g057190",318.514002911899,5.74879162691252,1.16043413203919,4.95400080727577,7.27029041939133e-07,0.000368943004482712,99,160,43,366,620,824,307,121,76,203,248,260,134,138,151,824,183,100,232,86,1213,136,9,225,657,209,180,127,165,253,110,120,1808,47,373,TRUE,FALSE
"188","PGEN_.00g162530",49.5794600471456,1.47570044031319,0.484552003020244,3.04549445903649,0.00232298058753623,0.0438772412712799,40,40,36,97,60,43,36,48,49,47,45,59,29,56,43,76,8,38,72,55,69,50,49,53,37,47,28,33,51,67,69,47,111,41,70,TRUE,FALSE
