"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG15","SG93","SG102","SG2","SG10","SG9","SG118","SG81","SG5","SG101","SG65","SG107","SG109","SG3","SG66","SG12","SG27","SG6","SG91","SG82","SG11","SG16","SG131","SG79","SG1","SG64","SG4","SG13","SG14","SG46","SG108","SG78","SG7","SG80","SG8","up","down"
"1","PGEN_.00g049360",50.9914069088335,5.00748301273862,1.454531487918,3.44267762804247,0.00057598546673728,0.0222491283716864,8,9,0,136,98,45,44,6,10,22,177,49,62,3,12,249,32,10,64,23,228,53,1,21,16,3,66,6,44,89,28,37,88,14,131,TRUE,FALSE
"2","PGEN_.00g295020",958.313808543144,-7.2712137839441,2.17941044027032,-3.33632144252839,0.000848949434202872,0.0289642939839133,40,318,124,52,35,170,54,726,451,260,68,15,241,3820,1189,32,5885,2087,54,135,143,46,589,109,282,51,27,6675,72,13,6,58,32,215,47,FALSE,TRUE
"3","PGEN_.00g163270",8.55005590959932,5.90306978042334,1.66781918998715,3.53939432755226,0.000401046297919107,0.0184014046935237,0,9,3,24,20,6,5,4,0,0,18,5,3,2,3,33,2,6,13,0,23,5,0,6,4,0,9,0,6,11,3,8,67,3,7,TRUE,FALSE
"4","PGEN_.00g321390",49.5258501408958,-1.18828535243714,0.339337756351536,-3.50177759531758,0.000462165237765443,0.0200831551229004,62,52,47,57,38,44,55,46,56,49,66,89,53,40,32,42,37,63,44,46,22,56,98,41,33,49,37,39,61,59,84,45,35,68,55,FALSE,TRUE
"5","PGEN_.00g247650",37.2862150057674,5.22390417806275,1.18837187040641,4.39584974043205,1.1034024584462e-05,0.00205084639030306,12,26,6,35,81,84,55,8,4,25,29,34,22,10,31,70,20,11,18,19,221,15,7,24,61,23,22,14,8,36,18,14,140,11,37,TRUE,FALSE
"6","PGEN_.00g110440",39.968464897317,-1.43439504740307,0.463419664343171,-3.09523992564302,0.00196653750760334,0.0489785831643689,48,28,38,36,35,29,45,32,63,37,48,51,38,38,34,29,38,63,49,44,22,54,42,35,19,57,53,45,48,41,49,23,38,46,20,FALSE,TRUE
"7","PGEN_.00g009930",240.723109220683,5.18124912079485,1.34624209665434,3.84867560869713,0.000118758147628101,0.00875085924504583,96,147,24,182,108,1372,230,49,42,160,185,504,106,50,209,209,163,51,132,88,739,137,3,112,678,118,187,126,108,208,142,88,1113,54,85,TRUE,FALSE
"8","PGEN_.00g064390",28.7585728784067,5.61091827980135,1.67523995711867,3.34932214096173,0.000810095478423619,0.0279449279579206,6,11,3,15,132,2,56,4,5,26,45,4,11,2,9,71,17,4,12,10,216,17,1,15,9,2,11,16,4,23,15,10,138,3,35,TRUE,FALSE
"9","PGEN_.00g313720",78.7726949415985,1.63157319467437,0.473319965615456,3.44708297388816,0.000566674514769612,0.0220131410510825,62,63,59,90,125,109,75,78,81,92,97,93,60,53,83,158,40,59,97,50,110,79,64,83,64,68,55,32,95,74,66,73,175,66,105,TRUE,FALSE
"10","PGEN_.00g336940",6.02718345334743,8.15383405004047,1.91101641296795,4.26675249605886,1.98338990507464e-05,0.00280779642943728,0,11,4,9,14,30,5,0,0,4,1,0,3,0,10,18,0,4,5,0,15,4,0,9,11,4,0,0,1,15,2,5,23,0,4,TRUE,FALSE
"11","PGEN_.00g048970",14.2704393499631,2.2077418109563,0.679384638234647,3.24961985701211,0.00115559369486806,0.0353577599071056,23,8,7,29,33,10,17,8,8,25,24,22,7,17,7,18,5,4,21,12,12,10,13,15,9,15,12,5,5,10,29,32,15,13,33,TRUE,FALSE
"12","PGEN_.00g037820",9.05343666226961,5.7995561315533,1.70486203548447,3.40177446083211,0.00066949864951504,0.0244494624117619,0,19,0,5,22,14,16,2,0,15,7,2,5,0,4,14,2,0,10,4,36,4,0,12,10,5,7,0,1,9,4,4,56,4,23,TRUE,FALSE
"13","PGEN_.00g199910",7.05329199841428,-2.29079062335736,0.700808054748619,-3.2687846662651,0.00108010467354962,0.0340092109650858,7,8,10,7,3,4,14,9,11,8,11,9,9,4,2,4,2,8,9,8,1,13,9,8,4,6,7,4,12,7,20,8,4,5,6,FALSE,TRUE
"14","PGEN_.00g116940",86.9043836659512,4.97890534386955,1.19089652819062,4.18080431507698,2.90479769873783e-05,0.00351198502353225,16,21,8,63,227,410,103,17,62,40,54,52,49,70,34,286,25,70,49,28,218,39,6,59,101,138,47,78,38,69,19,65,259,25,125,TRUE,FALSE
"15","PGEN_.00g260070",17.6328941168138,3.941086473633,1.2218847054744,3.22541599545013,0.00125789744956164,0.0372966593795026,8,5,2,17,33,16,22,6,5,17,29,23,17,6,4,42,20,10,18,3,29,13,1,14,19,3,17,2,10,14,8,10,129,9,33,TRUE,FALSE
"16","PGEN_.00g114840",11.106874571618,4.83674819846029,1.4983176421032,3.22811936704617,0.00124606966140778,0.0371227404150984,0,7,2,27,14,5,11,9,2,10,20,17,2,4,6,25,19,5,6,0,58,3,2,5,10,6,1,0,4,9,9,3,52,8,19,TRUE,FALSE
"17","PGEN_.00g285590",30.9924323277514,4.05041379587569,1.26109262809898,3.21182893756301,0.0013189288407179,0.0383752823678973,10,35,5,61,57,43,32,8,7,14,34,38,21,3,5,98,24,9,21,18,38,15,3,7,21,4,17,7,29,44,21,23,252,8,75,TRUE,FALSE
"18","PGEN_.00g053750",30.0901262734848,4.65212905295803,1.24300886648719,3.74263545368359,0.000182100315084959,0.0118444411618955,9,21,6,60,83,21,53,11,4,20,55,29,31,5,8,86,8,5,17,23,75,26,7,35,19,6,30,5,10,56,5,17,186,8,39,TRUE,FALSE
"19","PGEN_.00g270000",50.3131636165706,4.92627258037503,1.05796796946664,4.65635323804611,3.21859524862637e-06,0.000932120154212655,18,42,7,48,146,85,64,15,14,70,70,50,40,5,56,167,25,13,67,12,139,35,8,31,75,12,34,15,36,85,12,32,164,14,92,TRUE,FALSE
"20","PGEN_.00g229340",11.9256997144656,-2.91815345104484,0.895197604596472,-3.25978692979218,0.00111495939663715,0.0345387795182151,6,13,11,11,7,11,11,22,35,8,5,15,17,16,10,13,4,39,8,11,4,12,15,7,5,8,6,22,8,2,9,6,8,15,9,FALSE,TRUE
"21","PGEN_.00g256190",9.7068278166052,3.57595414261971,1.08497502023469,3.29588615030619,0.00098111766333768,0.0319499631447571,1,10,1,14,21,11,10,6,4,4,10,17,13,0,9,23,6,6,13,3,29,9,6,12,13,7,4,1,9,14,9,3,33,2,14,TRUE,FALSE
"22","PGEN_.00g057910",10.9383003932415,5.87061052305623,1.46841971807175,3.99791044127712,6.39041193615285e-05,0.00617824093916643,2,20,2,12,13,21,4,2,0,12,16,7,7,2,10,28,0,0,6,5,40,10,2,10,5,5,11,0,8,22,3,2,65,2,40,TRUE,FALSE
"23","PGEN_.00g087810",662.148277467496,-4.4046677112986,1.21644467658274,-3.6209354984168,0.000293539696780619,0.0156119777828627,429,451,1216,355,321,231,337,562,1635,682,394,7,1845,42,86,613,2790,884,342,772,823,349,1299,297,115,59,675,89,846,327,566,230,572,508,363,FALSE,TRUE
"24","PGEN_.00g083480",23.4303967555918,-4.1206123328143,1.1285760300815,-3.65116059794105,0.000261057926073049,0.014586563737767,43,17,42,20,4,3,13,21,5,11,31,0,21,4,2,18,22,14,17,61,18,7,9,15,17,4,65,19,145,19,76,24,18,16,26,FALSE,TRUE
"25","PGEN_.00g340440",5.43343757838558,-4.32715737336536,1.31530535568464,-3.28985003722806,0.00100240790867019,0.0321726435223451,7,5,5,5,17,0,1,6,29,3,3,1,11,0,0,1,6,13,1,7,4,7,6,3,3,5,5,6,2,0,7,5,2,5,5,FALSE,TRUE
"26","PGEN_.00g063220",18.8106690033048,5.37469602361729,1.33915571737723,4.01349593170819,5.98260341358378e-05,0.00600817421849668,6,18,0,15,59,17,9,4,5,18,28,18,17,2,6,38,3,7,25,8,75,10,4,30,10,0,14,2,19,18,9,14,112,8,31,TRUE,FALSE
"27","PGEN_.00g252450",133.972901421726,-0.856729064332205,0.229881996972549,-3.72682104564504,0.000193910032776763,0.0122322099951069,176,153,119,160,136,96,224,126,124,124,127,146,120,86,131,132,67,131,156,130,94,167,213,102,105,170,162,131,169,156,181,116,119,139,205,FALSE,FALSE
"28","PGEN_.00g313940",115.820318965201,4.39423344954373,1.25858245459613,3.49141483221599,0.000480469620510474,0.0205611277808142,42,236,18,110,116,148,123,25,19,158,142,84,103,16,73,180,19,31,112,24,274,83,13,137,100,27,143,5,112,188,26,71,853,21,289,TRUE,FALSE
"29","PGEN_.00g106710",78.810471441768,5.51891327548704,1.51069989647696,3.65321616050777,0.00025897603700882,0.014586563737767,23,38,10,158,253,22,86,13,15,32,86,35,59,5,7,294,45,25,35,36,248,26,3,64,26,5,55,8,52,63,38,49,715,14,100,TRUE,FALSE
"30","PGEN_.00g095320",99.4260450199281,4.76152902781087,1.11598325731901,4.26666708177123,1.98414908689055e-05,0.00280779642943728,146,84,21,156,256,117,212,36,15,271,118,69,41,10,37,120,13,25,65,38,222,47,16,110,66,26,76,20,80,106,28,333,415,16,153,TRUE,FALSE
"31","PGEN_.00g010140",32.6534934757929,5.10222615940259,1.59576421114497,3.19735592750367,0.00138693675170156,0.0392534622021352,7,21,2,54,45,23,32,18,18,17,88,2,12,8,4,148,6,1,24,3,149,53,0,50,8,2,15,2,56,49,9,19,173,9,50,TRUE,FALSE
"32","PGEN_.00g070790",27.7764709565685,4.06530296035937,1.10828517330719,3.66810190939239,0.000244357791634959,0.0142195681272437,16,42,5,36,59,32,28,11,16,61,37,38,26,9,9,51,16,10,12,13,108,20,2,17,24,17,16,7,13,33,22,15,104,2,43,TRUE,FALSE
"33","PGEN_.00g145490",34.4805899752067,4.66967995504329,1.26236054655668,3.69916500304189,0.000216309944280557,0.0130130808508492,13,54,3,42,85,52,44,11,9,21,34,31,31,8,25,88,28,8,27,8,140,16,0,17,49,14,26,6,14,48,9,23,151,9,47,TRUE,FALSE
"34","PGEN_.00g074890",29.5098254060769,3.14459363061678,0.955320815581107,3.29166242306148,0.000995970853873678,0.0321316710966034,19,36,9,44,56,25,43,22,14,23,31,38,24,9,18,77,20,9,21,9,85,30,8,23,12,49,16,7,27,27,20,14,126,12,53,TRUE,FALSE
"35","PGEN_.00g060680",9.44069392879023,3.58393283170355,1.03286270515849,3.46990245054263,0.000520647420744306,0.0211192909789213,4,7,0,11,18,11,10,5,5,6,13,9,14,6,4,20,6,5,5,4,31,10,4,10,15,5,6,2,4,10,6,4,34,4,22,TRUE,FALSE
"36","PGEN_.00g199810",139.272853725848,4.75390339404772,1.00382979008127,4.73576640285089,2.18228834035138e-06,0.000786477098180039,43,114,23,165,260,330,190,56,48,123,230,238,82,73,97,315,81,46,93,41,423,105,12,75,227,72,72,42,87,119,72,74,593,37,217,TRUE,FALSE
"37","PGEN_.00g116660",22.9245379138603,5.33100042291023,1.3155581124789,4.05227285084736,5.07224613935588e-05,0.00538830246342401,4,33,0,7,36,96,10,2,2,10,12,69,8,26,30,23,2,9,6,6,65,12,2,12,88,30,17,32,19,33,12,9,31,6,24,TRUE,FALSE
"38","PGEN_.00g326620",187.803743371096,4.77625507660389,1.44130071043324,3.31385049769954,0.000920206947732242,0.0306399388238225,48,176,16,422,330,343,203,78,28,78,256,160,97,20,13,447,154,36,96,48,447,136,10,110,136,12,126,8,167,320,134,111,1541,23,234,TRUE,FALSE
"39","PGEN_.00g327970",6.39505699727452,-3.57414688440692,0.926438743921328,-3.85794193934362,0.00011434580089983,0.00862998944609446,5,4,8,9,2,2,19,9,4,0,7,0,8,4,9,3,3,14,5,6,2,6,10,6,2,4,16,10,7,7,5,3,5,16,8,FALSE,TRUE
"40","PGEN_.00g215630",35.0947417527564,4.27053115041037,1.0795881352026,3.95570404227253,7.63095848391222e-05,0.00677253745666142,25,42,10,14,51,149,21,30,13,34,28,28,16,7,16,37,20,25,21,8,121,23,13,21,87,78,24,8,17,25,15,20,99,10,37,TRUE,FALSE
"41","PGEN_.00g040960",18.0104036209162,4.62184354071025,1.49921551598209,3.08284132030385,0.00205034451699482,0.0499988711474407,4,8,2,33,43,8,22,15,3,17,47,9,11,1,2,49,19,11,8,7,67,18,2,5,7,0,5,2,10,31,11,10,114,3,23,TRUE,FALSE
"42","PGEN_.00g318520",976.919790327295,-4.2870396842698,1.26202528605781,-3.39695228901574,0.000681408464955716,0.0245958829394015,657,584,1155,615,1208,291,1059,944,4553,1256,597,19,872,141,165,531,1931,517,769,615,718,361,1196,549,225,89,617,4042,330,651,696,543,688,1118,1192,FALSE,TRUE
"43","PGEN_.00g236660",226.35551542381,6.83975458129591,1.38766305673012,4.92897360646977,8.26627396912693e-07,0.000514699548687689,40,107,9,122,424,1791,128,44,35,82,107,618,58,80,367,460,75,36,54,66,525,74,8,70,435,254,102,235,46,167,49,33,731,15,136,TRUE,FALSE
"44","PGEN_.00g091340",103.668253808552,4.68151338156612,1.25992637462006,3.71570392990452,0.000202638752563592,0.0123901180423809,30,204,8,87,115,226,100,17,16,87,123,56,96,12,77,119,42,40,83,27,296,58,7,115,115,61,84,17,74,213,32,41,702,11,213,TRUE,FALSE
"45","PGEN_.00g168590",57.9631625522729,-3.97797050004514,1.27781591950653,-3.11310137815576,0.00185132412613928,0.047437323750643,14,81,52,16,21,91,40,39,240,52,12,23,63,51,48,13,101,111,21,40,28,28,99,6,72,50,15,216,20,12,25,14,15,63,54,FALSE,TRUE
"46","PGEN_.00g281550",96.7532187663878,3.7750871424963,1.09239291984926,3.45579605460756,0.000548670288702993,0.0218293645534133,32,94,12,147,291,72,115,39,36,141,207,77,98,34,42,228,84,50,75,57,250,74,7,76,59,36,90,9,77,96,47,95,409,24,140,TRUE,FALSE
"47","PGEN_.00g215400",7.44114339176978,4.38152422837079,1.40467603019228,3.11924182814669,0.001813170801186,0.0466516859239035,3,9,0,7,14,3,10,2,4,8,7,5,6,2,0,20,7,4,8,3,18,6,0,4,11,2,0,0,5,10,2,8,50,4,19,TRUE,FALSE
"48","PGEN_.00g347990",8.38521978961453,5.79438881672359,1.3445141696375,4.30965247341783,1.63511292543252e-05,0.00257747610891281,4,4,2,12,16,4,4,2,4,7,13,7,3,5,1,35,4,4,6,1,14,4,0,8,4,1,8,2,6,16,1,6,74,1,15,TRUE,FALSE
"49","PGEN_.00g079550",357.695187553686,-2.96856519202093,0.944620752125341,-3.14260001735282,0.00167454492666748,0.0438251713041658,237,234,319,277,317,201,182,274,2531,480,260,87,587,274,126,280,462,567,223,247,371,415,273,193,158,99,246,310,253,188,396,176,297,286,282,FALSE,TRUE
"50","PGEN_.00g075030",7.66547515439586,2.36485892260429,0.749847763374355,3.1537853923339,0.00161167557149624,0.0428626248011875,7,5,6,11,7,10,3,2,10,5,7,4,2,13,8,19,2,4,14,6,10,4,1,10,9,6,8,12,6,17,6,8,11,9,10,TRUE,FALSE
"51","PGEN_.00g211330",79.7461652453076,4.29914016587534,1.26420555077902,3.40066547186583,0.000672220371049592,0.0244770768440952,18,67,27,50,161,300,91,24,36,81,45,46,19,107,43,171,90,35,27,20,207,55,2,87,47,101,48,68,25,101,20,28,331,11,51,TRUE,FALSE
"52","PGEN_.00g172250",14.9257056212574,-2.68745794984723,0.689225706420389,-3.89924218556067,9.64942213435003e-05,0.00772054609133004,24,15,16,18,12,5,24,15,9,4,4,15,12,8,18,14,7,10,17,17,6,25,16,5,6,4,49,9,34,11,43,26,17,23,13,FALSE,TRUE
"53","PGEN_.00g084640",10.4871986013293,7.47006324533053,1.77845118132305,4.20031953858486,2.6653854129414e-05,0.00325412201444699,8,3,0,7,93,7,21,2,0,15,14,5,1,0,3,32,2,0,9,0,28,5,0,8,10,2,7,0,10,7,1,13,47,2,15,TRUE,FALSE
"54","PGEN_.00g183520",18.7184001677088,3.19786714764851,0.961998819034901,3.3241903049909,0.000886756620727846,0.0300873247893185,15,15,7,15,29,38,9,6,20,22,7,19,4,23,20,36,16,17,11,12,56,11,2,19,11,21,15,15,7,18,10,15,61,10,23,TRUE,FALSE
"55","PGEN_.00g254920",44.8198177286302,5.47443475667466,1.68645213533786,3.24612518906617,0.00116987382664857,0.0356196546778843,10,106,0,20,82,23,46,7,6,26,18,23,19,3,17,68,3,1,33,5,278,31,4,33,12,12,44,0,36,231,24,13,261,5,62,TRUE,FALSE
"56","PGEN_.00g348220",94.2332492946486,4.31315610609913,1.18263253822138,3.64708053152832,0.000265236814509831,0.0146799735604041,34,80,17,139,252,50,133,35,27,66,110,69,61,13,47,211,72,31,94,32,413,48,8,97,56,19,81,22,61,124,49,57,471,28,175,TRUE,FALSE
"57","PGEN_.00g334620",13.1091571107751,-4.33443886698761,1.31406036908149,-3.29850817281501,0.00097200050506237,0.0317698747757,3,8,10,1,3,15,6,8,82,9,8,6,33,6,0,2,17,34,3,12,20,12,21,6,14,7,6,21,7,5,14,7,4,12,4,FALSE,TRUE
"58","PGEN_.00g275720",5.4819867554787,-3.89610788113239,1.26388296334629,-3.08264925956194,0.00205166812465608,0.0499988711474407,20,15,11,4,4,10,2,6,2,2,3,3,0,0,2,3,3,23,3,8,0,7,4,4,7,3,9,0,7,2,19,3,4,2,7,FALSE,TRUE
"59","PGEN_.00g201470",681.821056264952,-3.42946931060209,1.05881349629141,-3.23897392941638,0.0011996053802699,0.0360837821268141,321,502,578,484,459,699,264,440,3798,857,450,58,1912,118,208,479,1049,1298,292,726,917,668,584,335,331,336,428,706,493,258,701,230,555,534,454,FALSE,TRUE
"60","PGEN_.00g205760",33.5826773537068,2.21607943444894,0.711771542332127,3.11347012720954,0.00184901226948234,0.047437323750643,58,29,27,76,19,30,30,12,11,32,22,72,23,13,18,54,5,8,48,35,39,39,28,49,45,38,26,11,40,46,27,57,106,30,44,TRUE,FALSE
"61","PGEN_.00g176540",113.635198446966,-6.48349681651297,1.95168611637115,-3.32199771373483,0.000893754261829851,0.0301623897630546,20,43,10,18,18,253,37,44,348,86,6,43,55,12,44,11,235,170,6,24,39,29,88,10,58,67,2,1228,20,2,3,6,17,35,32,FALSE,TRUE
"62","PGEN_.00g130720",146.53521535107,4.33914448398401,1.31858296226844,3.29076334834414,0.000999159300960518,0.0321512423123032,44,148,10,226,315,145,202,76,39,98,179,135,81,21,18,634,204,37,65,45,377,95,12,88,110,34,68,31,66,198,63,67,918,33,243,TRUE,FALSE
"63","PGEN_.00g093430",32.4213936989922,-6.28781147653534,1.35396367062119,-4.6440030947437,3.41722438494428e-06,0.000967152165129797,5,19,24,13,13,0,13,23,185,26,12,4,99,3,0,18,55,127,21,23,38,36,67,4,4,15,25,58,19,11,23,8,9,31,26,FALSE,TRUE
"64","PGEN_.00g084550",7.75597914555776,5.50627677517268,1.3925244944778,3.95416870368055,7.68012071319045e-05,0.00677253745666142,2,7,0,7,21,4,3,0,2,6,18,7,6,0,2,17,1,1,11,3,26,12,1,9,5,4,2,2,8,11,7,4,51,2,17,TRUE,FALSE
"65","PGEN_.00g093840",19.5959623516988,5.33460267165067,1.33390739112901,3.9992301617997,6.35488564704273e-05,0.00617824093916643,5,14,3,12,22,95,29,2,7,10,15,29,4,9,15,59,20,5,17,10,99,7,1,5,40,17,8,9,2,11,6,5,37,6,21,TRUE,FALSE
"66","PGEN_.00g035820",36.9189147476727,3.93683414647891,1.05842017389487,3.71953808475871,0.000199587452238531,0.0123654852871961,18,38,10,56,95,26,42,10,9,27,49,47,31,8,17,93,14,12,44,16,79,42,3,46,38,8,34,8,31,36,23,24,206,16,75,TRUE,FALSE
"67","PGEN_.00g238060",87.5848187005007,4.8707375174549,1.13402363465404,4.2950934783126,1.74619742469434e-05,0.00261992729273718,60,100,11,133,195,118,93,28,15,83,136,115,33,13,25,198,38,24,68,18,245,53,11,81,92,25,77,13,80,87,46,40,566,31,167,TRUE,FALSE
"68","PGEN_.00g047200",518.142389344312,4.21529959018931,1.36580046010551,3.08632169435912,0.00202649446347819,0.0497750208159644,126,558,89,1085,770,454,527,176,97,231,666,428,284,49,126,1238,556,108,360,154,1996,249,32,393,278,46,376,40,593,667,385,249,3528,140,961,TRUE,FALSE
"69","PGEN_.00g040690",32.8100958994575,6.06774957840857,1.49866951734348,4.04875758677214,5.14902427645914e-05,0.00538830246342401,2,43,6,27,36,98,28,6,5,14,28,21,21,5,19,66,8,5,22,6,211,40,0,28,39,12,28,1,16,66,3,7,149,5,39,TRUE,FALSE
"70","PGEN_.00g164650",54.0608130469105,4.74345920263212,1.30768805808992,3.6273629427806,0.000286330676697586,0.0155029387691958,25,15,3,46,12,299,30,7,10,50,42,228,5,24,73,29,42,12,40,17,54,17,3,26,235,37,36,79,83,81,33,23,112,6,12,TRUE,FALSE
"71","PGEN_.00g331780",12.4821830559608,2.09432666526183,0.678434715362041,3.08699808226089,0.00202188901107087,0.0497750208159644,15,20,10,23,17,13,16,9,4,26,11,15,8,12,10,24,8,4,13,9,16,12,10,29,10,18,17,0,8,22,8,14,10,8,8,TRUE,FALSE
"72","PGEN_.00g103630",16.0281830685305,3.8209662792583,1.19085386058101,3.2085937710225,0.00133385805408746,0.0383754911936815,4,19,1,6,47,34,21,8,4,15,15,16,9,2,5,50,10,0,10,8,43,15,9,12,29,7,6,7,9,22,16,9,55,11,33,TRUE,FALSE
"73","PGEN_.00g045080",212.896817995131,-5.51793431119207,1.08752405585062,-5.07385034979859,3.89845690282681e-07,0.000323649892072682,122,112,196,90,127,203,64,218,1360,188,88,44,330,59,133,64,283,468,73,159,162,175,303,68,86,43,118,712,149,65,190,65,79,162,104,FALSE,TRUE
"74","PGEN_.00g328490",63.4990122816452,-4.99516538587071,1.15768827927971,-4.31477581251716,1.59764952968539e-05,0.00255070892220156,22,33,30,58,23,35,29,52,493,76,21,25,73,22,20,39,84,197,25,58,16,56,59,37,40,19,26,177,21,18,36,35,33,54,38,FALSE,TRUE
"75","PGEN_.00g056340",10.0532886501052,3.70980339037822,1.06109236381332,3.49621156168352,0.000471914383021019,0.0203347744351583,5,4,7,9,28,15,12,6,4,7,12,10,5,7,7,27,6,4,6,4,21,8,12,10,12,2,4,0,4,12,13,5,50,5,13,TRUE,FALSE
"76","PGEN_.00g245510",222.009682602823,6.59925458105222,1.69080473529184,3.90302584521278,9.49975540856269e-05,0.00770517537844991,11,11,9,180,446,136,38,8,417,1024,561,29,214,41,122,612,506,34,262,9,1153,48,4,568,92,58,12,4,8,265,29,41,266,23,92,TRUE,FALSE
"77","PGEN_.00g211270",8.64654270337685,4.82393811918337,1.47972007278632,3.26003425100524,0.00111398760309987,0.0345387795182151,3,13,2,11,21,12,18,2,0,13,8,8,3,1,0,22,6,0,6,2,15,11,2,10,6,3,4,4,1,16,3,6,61,0,13,TRUE,FALSE
"78","PGEN_.00g130390",60.4571525925996,-4.50402274907574,1.30459511838967,-3.45242955886213,0.000555562512654162,0.0219689119591648,7,250,192,13,45,17,26,130,66,82,20,17,132,33,20,16,83,45,60,28,54,8,548,24,25,13,2,44,7,11,21,13,12,43,28,FALSE,TRUE
"79","PGEN_.00g130020",313.572606164687,4.84124936092242,1.32637308319283,3.64999065667754,0.000262249847881339,0.014586563737767,72,414,51,299,540,396,356,96,49,305,363,345,143,34,131,832,359,65,204,106,1810,183,26,285,210,83,203,9,115,361,185,116,1434,75,405,TRUE,FALSE
"80","PGEN_.00g114410",17.648973148739,-3.54268257255798,1.14291605033676,-3.0996874805583,0.00193724930475958,0.0484429027955243,7,14,13,14,10,11,3,11,80,21,9,5,49,2,2,9,34,39,2,6,16,15,30,6,10,8,14,18,11,13,30,8,26,10,33,FALSE,TRUE
"81","PGEN_.00g262400",11.7546819377616,5.16378224533111,1.27091241507177,4.06305122531949,4.84353950181901e-05,0.00519970667380621,6,14,1,9,34,11,9,6,8,5,16,9,4,1,6,27,7,2,8,4,43,5,3,7,10,6,9,2,7,19,4,12,79,0,15,TRUE,FALSE
"82","PGEN_.00g192290",9.84575453645056,-4.16970900282664,1.13770929532227,-3.66500389859741,0.000247334815296617,0.014325862580878,11,5,16,7,5,6,6,15,23,6,7,0,29,0,8,2,23,17,9,16,11,8,21,2,3,0,12,7,5,0,12,12,7,5,10,FALSE,TRUE
"83","PGEN_.00g014740",15.7964344508606,5.88712910098703,1.24821104133096,4.71645331282251,2.3999140553153e-06,0.000786477098180039,11,16,3,16,45,18,13,12,7,20,32,29,3,7,2,26,9,6,2,3,48,5,3,29,13,7,10,6,1,21,1,7,89,2,31,TRUE,FALSE
"84","PGEN_.00g135000",49.8685597811344,1.57657523009256,0.442417834106565,3.56354357476651,0.00036588192481959,0.0177289012053633,38,56,33,66,68,59,42,47,47,56,51,61,38,48,38,70,34,31,66,36,61,57,38,57,40,92,48,19,50,62,37,35,103,38,74,TRUE,FALSE
"85","PGEN_.00g087530",42.4828802118968,6.17775366242999,1.33647253636018,4.62243218199965,3.7926682247703e-06,0.00098712760999103,3,28,1,64,36,180,39,10,6,38,50,98,14,7,64,102,45,8,42,8,157,13,3,27,92,47,21,9,34,57,5,5,121,7,19,TRUE,FALSE
"86","PGEN_.00g266020",165.343795607565,-4.62185859305393,1.08707149202009,-4.25166019620769,2.12191646904379e-05,0.00290376107571453,97,68,173,91,146,137,69,148,1082,174,87,29,403,23,24,117,150,417,119,112,111,202,211,72,115,41,112,341,91,47,112,45,80,126,129,FALSE,TRUE
"87","PGEN_.00g311940",253.51332390662,4.35759556718095,1.33194162650605,3.27161151845055,0.00106936404981623,0.0337989606912727,97,212,16,314,542,258,276,58,68,136,309,174,208,61,43,549,320,56,130,99,811,90,12,177,248,44,156,47,166,267,139,131,1929,62,390,TRUE,FALSE
"88","PGEN_.00g297220",11.8738871325256,5.15477696928715,1.45156827297316,3.55117776081516,0.000383511298103188,0.017887139308161,1,19,2,20,32,7,17,2,2,12,15,10,10,1,5,32,7,1,6,4,64,9,1,17,9,1,7,0,7,12,4,5,49,2,24,TRUE,FALSE
"89","PGEN_.00g332980",13.6346671966177,3.68196509957329,1.159193321856,3.17631669381778,0.0014915802078402,0.0410943547084822,5,16,0,20,14,32,18,4,5,5,13,16,2,3,5,20,6,4,11,7,31,10,11,18,19,9,18,2,8,16,11,13,89,12,6,TRUE,FALSE
"90","PGEN_.00g319190",199.003109088435,-5.33138694105847,1.55011104053153,-3.43935808574743,0.00058309540718857,0.0224060145990926,40,74,79,35,59,225,32,115,868,143,44,19,196,321,192,48,354,389,48,81,110,152,238,30,113,45,46,1420,43,39,36,19,54,57,47,FALSE,TRUE
"91","PGEN_.00g018560",88.0484918963249,6.48470231317412,1.64200042749082,3.94926956449308,7.83900341183912e-05,0.0068265111529813,7,95,22,50,97,17,64,2,10,69,55,17,46,6,12,143,8,13,80,8,559,35,0,106,26,10,68,5,55,139,36,50,873,8,162,TRUE,FALSE
"92","PGEN_.00g315380",131.819848151623,5.3119619219465,1.27965634461919,4.15108473793196,3.30903213970754e-05,0.00392451211769315,48,56,42,83,108,944,62,61,26,141,72,134,19,125,55,119,106,36,148,48,376,68,14,68,352,45,86,123,29,49,37,70,412,17,83,TRUE,FALSE
"93","PGEN_.00g333460",33.3465171844389,-9.2602911406006,1.45168056637709,-6.37901433351224,1.78231357169338e-10,2.21951509082976e-06,11,28,37,11,5,33,4,53,149,6,2,8,31,6,17,0,93,166,5,27,2,24,108,2,4,14,6,112,20,3,12,2,4,27,8,FALSE,TRUE
"94","PGEN_.00g025860",4.4154728210524,5.31610492772672,1.61949236565353,3.28257486140199,0.00102863669144663,0.0328451608168844,3,5,2,4,12,4,7,5,3,4,5,2,4,0,2,11,0,0,5,0,19,0,0,5,3,0,4,0,3,6,4,3,24,0,6,TRUE,FALSE
"95","PGEN_.00g345610",504.976828005718,5.91912271493619,1.46693406698352,4.03502982728309,5.45953616505385e-05,0.00566563365528463,74,1043,22,439,714,899,557,83,54,334,640,402,289,27,374,1239,133,87,309,64,2934,423,6,404,401,183,294,22,237,716,182,192,2781,77,827,TRUE,FALSE
