"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG119","SG86","SG85","SG132","SG75","SG54","SG73","SG47","SG34","SG126","SG68","SG112","SG133","SG52","SG123","SG115","SG122","SG33","SG120","SG111","SG142","SG96","SG113","SG30","SG51","SG83","SG125","SG35","SG84","SG49","SG116","SG136","SG70","SG31","SG121","SG74","SG134","SG56","SG76","SG55","SG48","SG53","SG106","SG104","SG32","SG124","SG29","SG110","SG105","SG72","SG94","SG95","SG135","SG71","SG114","SG69","SG141","SG36","SG67","SG28","SG50","SG103","up","down"
"135","PGEN_.00g145530",58.0377725855048,5.36569709018005,1.52997417554251,3.50705075677335,0.000453102713324929,0.030941027707916,87,129,133,89,53,52,34,43,19,10,115,52,49,20,12,10,7,24,52,47,11,34,31,38,12,46,20,74,122,341,67,14,24,98,11,12,167,49,65,104,268,18,135,45,79,107,101,11,56,51,94,115,71,43,47,38,12,60,27,55,32,17,TRUE,FALSE
"136","PGEN_.00g188760",117.474088049851,8.30848867620134,1.99770023057837,4.15902673936014,3.1960648761061e-05,0.00517386502296705,212,291,363,176,135,23,27,110,20,10,281,108,379,35,19,9,4,51,70,119,54,57,57,37,11,23,10,201,223,630,109,36,43,107,41,24,347,79,67,116,471,35,148,71,117,264,215,22,72,86,85,810,86,44,24,53,23,159,26,102,22,208,TRUE,FALSE
"137","PGEN_.00g286650",52.3073983019573,2.50473694293241,0.722647720282434,3.46605527511175,0.000528154686017907,0.0341507431015122,48,145,110,78,56,31,37,51,42,46,89,63,64,44,26,21,48,63,37,55,41,40,49,34,19,52,68,48,112,161,58,23,45,60,48,23,60,50,35,57,95,56,98,41,60,48,58,62,54,39,29,78,54,50,30,47,58,78,36,54,31,59,TRUE,FALSE
"138","PGEN_.00g003940",19.3198719982359,4.24599422426381,1.26803168833715,3.34849220513711,0.000812525664166304,0.0446323820660572,24,29,24,33,7,11,10,33,12,5,49,35,23,6,12,6,6,14,23,11,23,23,12,11,5,7,7,28,36,72,12,5,15,22,9,7,27,23,14,24,55,13,20,7,18,9,17,10,141,20,18,22,15,17,12,12,9,27,16,23,5,18,TRUE,FALSE
"139","PGEN_.00g291230",224.105393999085,-19.4711478418625,3.23273528023392,-6.02311855255082,1.71088028753625e-09,7.06251382694963e-06,0,253,195,0,134,1830,606,5,30,603,11,21,558,103,306,749,59,14,0,3,21,38,143,65,357,162,61,75,16,55,22,71,3,98,2,86,0,135,23,543,8,308,35,0,13,2014,132,16,33,324,6,231,8,7,1266,124,73,313,21,6,322,55,FALSE,TRUE
"140","PGEN_.00g048440",28.6946058754725,6.65303347234177,1.86241443370967,3.57226262421617,0.000353910230681025,0.0265625714954777,51,65,78,38,31,15,16,22,7,0,68,27,73,10,10,2,4,10,14,28,7,8,24,5,7,26,6,22,65,198,31,7,11,33,19,8,81,25,18,23,109,11,43,23,24,102,35,6,13,16,28,196,28,17,4,14,2,23,13,11,4,17,TRUE,FALSE
"141","PGEN_.00g254720",206.923803817231,9.27467358857312,2.3642222163803,3.9229280244109,8.74792913435771e-05,0.0107795377512324,454,93,35,661,169,66,42,81,100,1636,436,106,105,21,32,42,12,15,85,430,29,895,6,106,18,288,15,354,349,269,11,10,27,437,10,178,167,155,17,448,223,132,212,286,576,8,53,310,291,13,146,85,94,313,89,453,89,53,587,161,18,491,TRUE,FALSE
"142","PGEN_.00g247890",69.5735755133062,4.37431057075673,1.14861427466794,3.80833728713788,0.000139904358932921,0.0151966189636416,107,45,45,110,55,47,49,73,18,9,125,56,93,6,52,91,40,29,34,108,59,60,37,34,53,98,46,74,131,143,32,84,32,132,86,34,96,50,39,63,128,98,156,88,128,67,30,79,52,55,51,62,68,125,76,63,23,35,117,114,35,111,TRUE,FALSE
"143","PGEN_.00g078540",38.0981965140107,7.16048559515214,2.07071738422878,3.4579733814419,0.000544255155456295,0.0348323299492029,30,87,110,35,24,21,18,15,8,6,57,32,271,13,8,11,3,23,18,43,9,12,12,28,4,16,11,36,38,116,37,4,14,56,11,6,103,18,21,54,115,31,26,23,18,161,63,0,5,9,18,368,34,28,18,15,13,40,12,25,6,37,TRUE,FALSE
"144","PGEN_.00g017130",14.4608709915246,-2.88452337623814,0.8067426041555,-3.57551883510313,0.000349534008360415,0.0264747960827852,16,27,33,16,16,9,17,9,8,22,17,14,15,24,23,21,26,9,5,11,16,11,17,17,7,4,26,6,22,12,26,13,13,17,15,13,25,27,7,10,12,12,10,15,11,19,11,12,14,14,9,4,9,12,21,12,17,43,9,8,17,8,FALSE,TRUE
"145","PGEN_.00g127580",124.106558511184,11.509219771101,2.33682177892666,4.92515940877074,8.42916094539368e-07,0.000400580942965157,136,85,42,302,190,8,21,20,84,230,320,47,157,16,4,22,0,21,24,226,21,157,5,269,7,144,20,199,306,191,9,11,63,490,2,15,179,89,25,145,96,39,500,167,446,42,64,180,161,11,60,88,122,275,12,96,18,65,810,114,4,190,TRUE,FALSE
"146","PGEN_.00g323810",136.937079569827,-10.9249192474445,3.07960729746945,-3.54750401339212,0.00038889982648008,0.0284137784727393,7,57,37,23,105,424,338,11,15,1680,27,16,226,61,190,200,9,47,7,15,19,19,38,706,70,114,5,25,20,34,13,14,12,46,10,25,1,20,11,987,8,217,10,0,9,653,101,128,15,42,7,127,0,10,285,167,82,77,21,4,72,360,FALSE,TRUE
"147","PGEN_.00g188450",12.387618855533,-5.53866324288687,1.6163341888217,-3.42668198271827,0.000611004189794514,0.0365539897894457,10,9,21,11,32,7,8,7,25,14,14,28,10,10,47,3,5,7,7,12,4,3,7,11,3,13,9,4,7,4,7,64,12,9,97,12,11,22,9,6,3,7,17,8,6,5,4,12,3,11,6,6,12,3,27,11,17,26,5,10,6,4,FALSE,TRUE
"148","PGEN_.00g201060",12.1636998776157,4.7959711289055,1.39869494725942,3.42889000800543,0.000606055087151495,0.036522560580458,20,21,32,10,6,20,10,10,5,5,32,10,35,0,5,2,3,10,8,6,7,3,9,10,3,6,4,7,19,72,8,8,6,14,7,7,23,8,4,9,44,16,21,11,13,32,8,10,7,19,18,19,9,7,12,18,5,7,15,18,5,17,TRUE,FALSE
"149","PGEN_.00g062480",69.0462322365996,10.4258547224177,1.97294564414773,5.28441052258256,1.26110168283773e-07,9.46514135773485e-05,10,106,109,146,13,19,18,183,82,19,169,60,14,8,8,3,46,9,221,107,17,89,10,47,2,66,76,75,36,213,10,7,10,111,123,59,105,6,17,9,34,105,62,282,173,28,50,66,60,10,312,180,5,132,181,121,30,68,7,14,131,33,TRUE,FALSE
"150","PGEN_.00g281950",46.1451793336841,3.16540733301657,0.791135183404336,4.00109538725796,6.30499332567538e-05,0.00826254363440888,66,73,118,63,42,27,39,58,25,21,75,45,136,37,33,15,28,44,34,41,32,48,31,27,11,37,53,54,64,132,59,29,36,66,39,22,75,62,43,33,101,51,71,38,58,89,41,28,60,42,48,108,27,36,36,32,26,56,37,43,37,25,TRUE,FALSE
"151","PGEN_.00g158570",24.4696035152941,7.00886734249113,1.62240190006065,4.32005617241272,1.55989488760462e-05,0.00330217748514456,30,48,37,53,9,23,15,30,4,20,45,16,100,5,5,5,1,10,15,24,4,11,18,29,0,7,3,12,62,75,22,6,8,18,17,6,54,11,15,34,53,44,31,13,26,28,58,48,20,20,29,106,26,14,12,12,13,23,21,18,10,48,TRUE,FALSE
"152","PGEN_.00g212830",38.3026908789967,-6.2019425912744,1.52981888834342,-4.05403714029851,5.03412185604669e-05,0.00681339508910188,14,26,34,18,9,128,51,17,6,35,30,18,40,111,63,46,23,78,6,22,15,9,47,38,80,44,28,8,20,21,22,25,22,22,26,27,4,21,18,159,40,52,21,8,14,136,39,25,31,40,11,22,10,19,51,27,45,40,20,24,66,38,FALSE,TRUE
"153","PGEN_.00g061690",22.0681160815426,9.0476171067527,1.99775839574099,4.52888453680949,5.92958887702275e-06,0.00163182285895666,27,55,13,21,8,6,4,10,8,2,10,12,87,3,2,9,2,26,25,20,5,12,3,6,2,3,2,25,6,43,37,0,16,11,16,17,30,45,8,2,36,108,23,17,17,6,34,169,3,14,7,48,23,35,14,78,4,19,6,7,6,116,TRUE,FALSE
"154","PGEN_.00g276360",13.4958316807197,5.31083787250226,1.40015703624632,3.79303016377368,0.000148820070754094,0.0157520321044333,14,28,39,14,12,12,6,8,6,9,21,11,49,7,5,9,4,9,15,13,4,3,3,8,4,9,6,24,23,40,17,5,8,15,7,7,39,8,8,12,53,18,15,6,11,20,20,4,6,9,15,57,13,7,12,14,5,11,7,8,9,15,TRUE,FALSE
"155","PGEN_.00g097890",30.9522002311899,-6.21367155408019,1.65439642544241,-3.75585407374085,0.000172751334763531,0.0168273072343713,17,24,39,7,9,101,67,9,9,36,21,9,8,61,39,12,32,73,6,16,21,8,52,23,39,34,32,6,17,20,7,9,15,9,12,23,13,14,17,96,54,107,7,9,17,165,25,20,39,36,11,22,5,18,89,11,25,56,21,24,53,31,FALSE,TRUE
